ID,Description,NGenes,Direction,PValue,FDR
WP45,G1 to S cell cycle control,59,Up,0.8412536025908086,0.9257112435765833
WP3873,RIOK1 and RIOK2 in EGFR and PI3K mediated tumorigenesis,15,Down,0.8422780413658183,0.9257112435765833
WP5046,NAD metabolism in oncogene induced senescence and mitochondrial dysfunction associated senescence,20,Down,0.8437965441038069,0.925924308208102
WP5528,JAK STAT signaling and ARTD family members,14,Down,0.8484259355131122,0.9295450296609176
WP5366,NF1 copy number variation syndrome,75,Up,0.8508739746348771,0.9307682445536449
WP5202,Alstrom syndrome,33,Up,0.8570201455901466,0.9343505663812521
WP3929,Chemokine signaling,123,Up,0.8580608432942469,0.9343505663812521
WP357,Fatty acid biosynthesis,22,Down,0.8581588892943689,0.9343505663812521
WP422,MAPK cascade,33,Up,0.8609489893899104,0.9346468554933592
WP465,Tryptophan metabolism,22,Up,0.8627318192261075,0.9346468554933592
WP167,Eicosanoid synthesis,19,Down,0.8632909774668527,0.9346468554933592
WP3614,Photodynamic therapy induced HIF 1 survival signaling,33,Down,0.8637794973515165,0.9346468554933592
WP4545,Oxysterols derived from cholesterol,31,Down,0.8653730294119855,0.9347422360748814
WP5529,Wnt Beta catenin signaling and ARTD family members,15,Down,0.8665421587646969,0.9347422360748814
WP4758,Nephrotic syndrome,40,Up,0.8692885719101006,0.936259956494854
WP4726,Sphingolipid metabolism integrated pathway,25,Down,0.8734502694989656,0.9392949821227339
WP5064,7 oxo C and 7 beta HC pathways,23,Up,0.8773536736204732,0.9420433454081578
WP4262,Breast cancer pathway,130,Down,0.8832906149345967,0.9460050767187596
WP247,Small ligand GPCRs,11,Up,0.8837500931292561,0.9460050767187596
WP437,EGF EGFR signaling,155,Down,0.8866213546525686,0.94762741116536
WP710,DNA damage response only ATM dependent,97,Down,0.8963269740163433,0.9527257140436877
WP4271,Vitamin B12 disorders,11,Down,0.8974254224896235,0.9527257140436877
WP4856,Intracellular trafficking proteins involved in CMT neuropathy,26,Up,0.899765453881121,0.9527257140436877
WP4628,Aerobic glycolysis augmented,13,Up,0.9025704378474366,0.9527257140436877
WP500,Glycogen synthesis and degradation,39,Up,0.9041635346987456,0.9527257140436877
WP4239,Epithelial to mesenchymal transition in colorectal cancer,130,Up,0.9045229625105965,0.9527257140436877
WP4263,Pancreatic adenocarcinoma pathway,83,Up,0.9057242763222985,0.9527257140436877
WP430,Statin inhibition of cholesterol production,20,Down,0.9059066065237527,0.9527257140436877
WP5222,2q13 copy number variation syndrome,43,Up,0.9061058538248825,0.9527257140436877
WP1601,Fluoropyrimidine activity,27,Down,0.9061664816552022,0.9527257140436877
WP3996,Ethanol effects on histone modifications,27,Up,0.9065816731431677,0.9527257140436877
WP3298,Melatonin metabolism and effects,29,Down,0.9077973780409467,0.9527257140436877
WP2571,Polycystic kidney disease pathway,72,Down,0.9091102307112157,0.9527257140436877
WP531,DNA mismatch repair,22,Up,0.9155283907891649,0.9580154867689016
WP2004,miR targeted genes in lymphocytes,394,Down,0.9169153546343292,0.9580326351112048
WP2355,Corticotropin releasing hormone signaling,79,Down,0.9195447901235478,0.9593459825318805
WP4255,Non small cell lung cancer,70,Down,0.9293280568929243,0.9645297423510805
WP4921,Mitochondrial complex III assembly,15,Down,0.9294958024741162,0.9645297423510805
WP2446,Retinoblastoma gene in cancer,79,Down,0.9295782330589164,0.9645297423510805
WP2516,ATM signaling,35,Up,0.9310693492999147,0.9645297423510805
WP2018,RANKL RANK signaling,49,Up,0.9314128413261507,0.9645297423510805
WP3287,Overview of nanoparticle effects,15,Down,0.9332893869561076,0.9650433158022473
WP5216,Warburg effect modulated by deubiquitinating enzymes and their substrates,25,Down,0.9352749098387501,0.9656678906606888
WP2453,TCA cycle and deficiency of pyruvate dehydrogenase complex PDHc,15,Down,0.9393739682505313,0.967763884787765
WP5150,Spina bifida,10,Down,0.9408430323945934,0.967763884787765
WP5351,Kleefstra syndrome,29,Up,0.9414584286919603,0.967763884787765
WP5234,Bardet Biedl syndrome,84,Down,0.945469144267504,0.9704595181247948
WP4719,Eicosanoid metabolism via cyclooxygenases COX,25,Down,0.947941321398557,0.9705841657421975
WP5488,Pathways into methionine and folate cycles,36,Down,0.9513291859847399,0.9705841657421975
WP5493,Effect of dasatinib on the BCR ABL signaling pathway,45,Down,0.9519246202986498,0.9705841657421975
WP405,Eukaryotic transcription initiation,42,Up,0.9523417903588527,0.9705841657421975
WP4236,Krebs cycle disorders,12,Down,0.952533244204789,0.9705841657421975
WP5412,8q11 23 RB1CC1 copy number variation,15,Down,0.9592836574803374,0.9758283524549328
WP2007,Iron metabolism in placenta,10,Up,0.9615433680125335,0.9758283524549328
WP4304,Oligodendrocyte specification and differentiation leading to myelin components for CNS,24,Up,0.9618680040650195,0.9758283524549328
WP5074,Kallmann syndrome,18,Up,0.9634459865558727,0.9760126733370361
WP3657,Hematopoietic stem cell gene regulation by GABP alpha beta complex,18,Down,0.9651576436420077,0.9763316829316402
WP3664,Regulation of Wnt B catenin signaling by small molecule compounds,16,Down,0.9669892060444434,0.9766280134929364
WP325,Triacylglyceride synthesis,19,Up,0.9682449404157438,0.9766280134929364
WP2035,Follicle stimulating hormone FSH signaling,20,Up,0.9733048457184972,0.9794063191362853
WP3849,MAPK and NFkB signaling inhibited by Yersinia YopJ,12,Up,0.97380170500675,0.9794063191362853
WP4482,Vitamin D in inflammatory diseases,20,Up,0.9786984121509539,0.9829169397895356
WP2813,Mammary gland development embryonic development stage 1 of 4,12,Up,0.9881015515194504,0.9909368500890903
WP5469,Hallmark of cancer metastasis and epithelial to mesenchymal transition,16,Down,0.9914286738682689,0.9923744978164852
WP2447,Amyotrophic lateral sclerosis ALS,35,Up,0.9923744978164852,0.9923744978164852
