ID,NGenes,Direction,PValue,FDR
GO:0008283,90,Down,0.07325244687020128,0.3388385796181924
GO:0051591,24,Down,0.07394350991661842,0.34117794926439726
GO:0045892,310,Down,0.07478776324498425,0.3424620067165932
GO:1902017,20,Up,0.07481096182646545,0.3424620067165932
GO:0095500,10,Up,0.07485916801495927,0.3424620067165932
GO:0031640,19,Down,0.07496588197000928,0.3424620067165932
GO:0001654,20,Down,0.07516642094193608,0.3425281706784761
GO:0008625,31,Down,0.07570056775833792,0.3441104820817287
GO:0034620,13,Down,0.07602966268025448,0.34468812609744215
GO:0006123,14,Down,0.07620210066358445,0.34468812609744215
GO:0051452,13,Up,0.07652530952127053,0.34530170301141927
GO:0099054,12,Up,0.07698331513164804,0.3465190297246064
GO:0060038,17,Down,0.07736115806090398,0.34734311065638207
GO:0006366,146,Down,0.07755161710751211,0.34734311065638207
GO:0042130,20,Down,0.07773240716481772,0.34734311065638207
GO:0061001,12,Up,0.07794207727698578,0.34743671735334336
GO:1905564,14,Down,0.07835115781876514,0.3484166220877938
GO:0010765,13,Up,0.07896580288844057,0.35030371835570867
GO:0042475,38,Down,0.0796226483340854,0.35182132817912914
GO:0061025,16,Up,0.08051529684649374,0.35182132817912914
GO:0007169,65,Down,0.08066155512382449,0.35182132817912914
GO:0071480,26,Down,0.08077616553267304,0.35182132817912914
GO:0032526,31,Down,0.08115474389483018,0.35182132817912914
GO:0060411,11,Down,0.08118001450782497,0.35182132817912914
GO:0051491,17,Up,0.08158120361529442,0.35182132817912914
GO:1901524,11,Up,0.08165727024474859,0.35182132817912914
GO:0030210,10,Up,0.08182922664008106,0.35182132817912914
GO:0007189,80,Up,0.0822146774114032,0.35182132817912914
GO:0050766,24,Down,0.08226784230147163,0.35182132817912914
GO:0001934,83,Down,0.08235527239854294,0.35182132817912914
GO:0051131,14,Down,0.08237763643114689,0.35182132817912914
GO:0070555,28,Down,0.08248258682233432,0.35182132817912914
GO:2000647,12,Down,0.08250872309787284,0.35182132817912914
GO:0002053,21,Down,0.08259411650694354,0.35182132817912914
GO:0000045,49,Up,0.08280437701347658,0.35182132817912914
GO:0086005,10,Up,0.08309276532729797,0.35182132817912914
GO:0001774,21,Down,0.08354388741301914,0.35182132817912914
GO:0006986,34,Down,0.08362225596069535,0.35182132817912914
GO:0009887,50,Down,0.08374433659161615,0.35182132817912914
GO:1904263,32,Up,0.0837496801525142,0.35182132817912914
