ID,NES,pval,padj,size,leadingEdge
GO:2000001,1.5446007026480413,0.049557522123893805,0.5049065941324407,11,RAD51;BRCA1;BARD1;BRCA2;RFWD3;RNASEH2B;BRCC3;RPA2
GO:0032465,1.5051466685974868,0.04964539007092199,0.5049065941324407,26,PLK1;AURKA;AURKB;CETN2;AHCTF1;BRCA2;SETD2;CALM2
GO:0043434,-1.4872450709009062,0.05000208002891699,0.5049065941324407,30,OXTR;BTG2;BMP7;TRPV1;NEFL;STAT3
GO:0071347,-1.4787874980643716,0.04882214146369871,0.5049065941324407,39,MYLK3;ANKRD1;GBP1;SIRPA;HYAL2;MMP2;AKAP12;NKX3-1;HYAL1;HES1;HYAL3;FGB;FGG
GO:0007156,1.4202255300431572,0.04918032786885246,0.5049065941324407,55,L1CAM;ROBO2;CDH3;CNTN4;DSC2;AMIGO2;CDH10;DSG2;RET;CADM2;CDH7;MPZL2;NECTIN4;CDH1;ROBO1;CEACAM1;TRO;CDH6;PIK3CB
GO:0030513,-1.5034378856938924,0.05045407105045144,0.5056142013779282,28,FOXD1;GATA6;GATA4;NOTCH1;GDF2;BMP4;MSX1;HES1;NGLY1;MSX2
GO:0006953,-1.630674651105183,0.058390240871497946,0.5082343652334111,15,PLSCR1;IL6;SERPINA3;TFR2;CEBPB;TFRC;SERPINA1;ITIH4;IL6R;F8
GO:0015986,-1.6287898717019844,0.053978912629160755,0.5082343652334111,20,ATP5F1E;ATP5MC1;ATP5MC3;ATP5F1B;ATP6V0C;ATP5F1D;ATP5PD;VPS9D1;ATP5MG;ATP5PF
GO:0010614,-1.621975244463015,0.06678155874341801,0.5082343652334111,13,MIR133A1;NOTCH1;P2RX4;TRIM63
GO:0098719,-1.6177836980927038,0.06678155874341801,0.5082343652334111,13,HCN2;SLC9A3;TRPM4;SLC5A1;SLC5A6;SLC5A2;HCN4
GO:0050850,-1.6117651551005543,0.06060201354320802,0.5082343652334111,20,SYK;P2RX2;P2RX4;PRNP;EDN2;ADA;PDGFRB;PRKACA;PLCG2
GO:0048711,-1.6042719035519841,0.06198775671995255,0.5082343652334111,10,LIF;ID2;NOTCH1;SERPINE2
GO:0035994,-1.6040255683695035,0.06353112889307466,0.5082343652334111,19,NPPA;ANKRD1;TCAP
GO:0046716,-1.603364593635532,0.06419637026928034,0.5082343652334111,19,CSRP3;LARGE2;CAV1;BAG3;TRIM32;TGFB1;PLN
GO:0060379,-1.5820863397268554,0.07089873854249336,0.5082343652334111,10,GREM1;NOTCH1;TBX2;NRG1
GO:0019228,-1.5633603260640476,0.06526379604470396,0.5082343652334111,21,SCN4B;DRD1;P2RX4;KCNQ3;GRIA1
GO:0003281,-1.5623291222781646,0.0661660605061515,0.5082343652334111,22,MDM2;SALL1;GATA4;SALL4;HES1;LRP2
GO:0050873,-1.5563594227059936,0.05171365781462392,0.5082343652334111,23,CEBPA;MB;ADRB2;ADRB3;BNIP3;ADRB1;GATA2;SLC39A13;CEBPB;SLC2A4;SH2B2
GO:0010332,-1.5432708747367911,0.056818181818181816,0.5082343652334111,21,BAX;GPX1;TIGAR;BAK1;PML
GO:0001736,1.5329169637388451,0.055944055944055944,0.5082343652334111,13,WDPCP;TP63;RPGRIP1L;TTC8
GO:0050482,-1.5320906733578292,0.057208237986270026,0.5082343652334111,11,DRD4;PLA2G4F;NMB;ACE
GO:0051298,1.5311250904777283,0.05328596802841918,0.5082343652334111,10,NDE1;BRCA2;CKAP5;SASS6;ROCK2;PKD2
GO:0007064,1.527484285492159,0.06118881118881119,0.5082343652334111,13,CDC20;CDCA5;PDS5A;ESCO2;HDAC8;PDS5B;SMC3;NIPBL;SMC1A
GO:0022408,1.5269058183965882,0.055062166962699825,0.5082343652334111,10,PODXL;JAK2;PTK2;WNT1;CDH1
GO:0070059,-1.5255296000249223,0.058526348659077194,0.5082343652334111,25,TNFRSF10B;BBC3;BAX;BAK1;PML
GO:0008154,1.5254635152951765,0.05244755244755245,0.5082343652334111,15,VIL1;ENAH;DSTN;ABI2;CAPG;CAPZB;FLII;WASL;EVL
GO:0046655,1.5145957320992798,0.06468531468531469,0.5082343652334111,13,MTHFD2;SHMT1;DHFR;FOLR1;DHFR2
GO:0043616,-1.5087893099829555,0.07227537023988272,0.5082343652334111,17,CDKN1A
GO:0042659,1.5057568447144858,0.06039076376554174,0.5082343652334111,10,CHD4;HDAC1;RBBP4;HDAC2;CHD3;RBBP7
GO:0030500,-1.502992411743684,0.06976744186046512,0.5082343652334111,13,MGP;S1PR1;MATN1;GJA1;TWIST1
GO:0051276,1.4983081796510904,0.06293706293706294,0.5082343652334111,15,PTTG1;CIP2A;TOPBP1
GO:0097696,-1.4979556940969008,0.05922551252847381,0.5082343652334111,10,LIF;IL6;NAGLU;STAT3
GO:1990138,1.4975142827985564,0.06468531468531469,0.5082343652334111,13,AURKA;POSTN;TIAM1;PRKCZ
GO:1990253,-1.4973843337544492,0.05922551252847381,0.5082343652334111,10,SESN1;SESN2
GO:2000811,-1.4971819655189265,0.060324825986078884,0.5082343652334111,16,SNAI2;NOTCH1;CAV1;ITGA5
GO:0045907,-1.4970112412997112,0.06046511627906977,0.5082343652334111,15,OXTR;CAV1;HRH2;TRPM4;ACE;FGB;FGG
GO:0010569,1.4965096558153512,0.06349206349206349,0.5082343652334111,12,CHEK1;RAD51;SPIDR;SETD2;SHLD2;KDM1A;RPA2
GO:0008053,-1.4942631202294125,0.06436781609195402,0.5082343652334111,14,BAX;BAK1
GO:0048599,1.493451122871998,0.06017699115044248,0.5082343652334111,11,DMRT1;INHBB;WNT4;ZFX;EHMT2;PDE5A;ATM
GO:0001824,1.492776738982566,0.06701940035273368,0.5082343652334111,12,RRM2;NEK2;TGFBR1;PPP1CC
