,GSM7887562,GSM7887563,GSM7887564,GSM7887565,GSM7887566,GSM7887567
9731,9.26187835362132,9.1676270868349,9.09311435945564,9.27614967392056,9.28593982154347,9.26859029374169
1677,6.5328644862653,6.35575602744614,6.26404268670901,6.21283792538046,6.07256326384202,6.45637193592581
339448,8.33341205072214,8.1229948097424,8.16601877745506,8.13360653649117,8.31390970612098,8.19841273324764
55966,3.2883211938271,3.87237993015414,3.7155190255948,3.44471375828899,3.34769189458345,3.81997272903739
261734,7.25747220498106,7.22062523841965,7.44249918259356,7.10286031828293,7.0170599523361,7.09029929658984
8514,6.33810593863459,6.32100149041135,6.3380539517817,6.32385315199136,6.58288582777091,6.64280389884741
6146,12.8779343329062,12.943493682256,12.8089135112784,12.8294903306321,12.8033812676268,12.7665896622796
107985733,6.78312434339655,6.74469286593871,6.93505787365426,6.97261500432542,6.80970051499109,6.75492447669288
102724450,4.96379342995549,4.48818328442195,4.92267809916627,4.79173862408433,5.2757803942202,5.10064898829735
388591,9.83301539937745,9.69435553974744,9.87894874812549,9.71853080064091,9.67602136711327,9.71920004745082
23463,10.763531343981,10.7137211503228,10.6834303871394,10.6720622430979,10.7959388567509,10.7312522463991
148645,3.13673780953118,4.21289153821669,4.10283625157732,3.30735815884993,3.1953735183363,4.01273859797909
387509,7.57013476130923,7.55564366171903,7.7509622200518,8.60955214273364,8.5907657591185,8.68597605600516
11332,8.80189670176435,8.9055831028875,9.10376182474867,8.74871109846185,8.76999907310599,8.6319349514724
54626,7.31157073088024,7.28515477326408,7.48384264480844,8.73872726992733,8.6687722140459,8.86217746428033
83715,7.71767306684514,7.70463455336871,8.12479445751034,7.85423639166679,7.8676783778953,8.07422914563183
8718,6.84557422984186,6.98564854843691,7.47566819211831,7.59859501169098,7.47137899587389,7.4729386497497
57449,9.51340750104717,9.33373643940411,9.84444745266202,9.70321020546965,9.63958683493665,9.6301154725355
79707,8.71424215345386,8.64958391838491,8.51612986423972,8.53843423514659,8.49204240251446,8.62457407054612
3104,8.09717132475877,7.94042107894335,8.40859792905847,8.13360653649117,8.45058045659093,8.28500312478457
9903,10.7150128168105,10.7237339610889,10.9374175451095,10.938733559908,10.9681630450406,10.9808033574417
107984913,4.96379342995549,4.87113200698727,4.18535150728769,4.37689495279952,4.78243660410805,4.18275754098499
148479,9.28234160939046,9.42656987691076,9.27133082629335,9.01725614923268,9.06746340297759,9.06340689151778
