ID,Description,p.adjust,k,K,enr_ratio,geneID
GO:0030198,extracellular matrix organization,0.02761534519440904,46,154,1.532296023858753,ADAMTS2/ADAMTS5/ADAMTS9/ANXA2/BCL3/CCN1/CLASP2/COL10A1/COL4A1/COL4A2/COL5A2/COL6A1/COL9A3/CTSK/DDR2/ENG/EXT1/FBLN5/FSCN1/HPSE2/HSD17B12/KLK5/LAMB2/LAMC1/MYH11/NFKB2/NPHS1/P4HA1/PBXIP1/PLOD1/PLOD2/PRICKLE1/RUNX1/RXFP1/SERPINH1/SMAD4/SMPD3/SOX9/SPINT1/TGFB1/TGFB2/TGFBR3/TNFRSF11B/TNFRSF1A/TNFRSF1B/TNXB
GO:0031638,zymogen activation,0.02761668964364314,11,22,2.564930300807043,ANXA2/C1R/CTSZ/DHCR24/HP/PLAUR/RUNX1/S100A10/SERPINE1/THBD/VSIR
GO:0099623,regulation of cardiac muscle cell membrane repolarization,0.02771493439597493,10,19,2.6999266324284665,AKAP9/CACNA2D1/FLNA/GJA1/KCNA5/KCNQ1/NOS1AP/NPPA/SCN5A/WDR1
GO:0050777,negative regulation of immune response,0.02952345316760107,38,122,1.5978254332896336,BANF1/BCL6/CD300A/CD59/DRD2/DTX4/FGR/FYN/GPX1/HCK/HLA-A/HLA-B/HLA-DRB1/IFI16/IL4R/LGALS3/LGALS9/LYN/MICA/NECTIN2/NMI/PARP14/PIM1/PPP3CB/PTPN6/RPS19/SAMHD1/SERPING1/SPI1/STAT5A/TGFB1/TNFAIP3/TREM2/TYRO3/USP15/VSIG4/WDR41/YTHDF3
GO:0030888,regulation of B cell proliferation,0.03278002621542894,18,46,2.0073367571533383,BCL6/CD22/CD300A/CD40/CD74/CDKN1A/EPHB2/LYN/NFATC2/PKN1/SLC39A10/TCF3/TICAM1/TLR4/TLR9/TNFSF13/TYROBP/VAV3
GO:0090087,regulation of peptide transport,0.03278002621542894,40,131,1.5663696493478123,ABAT/ADORA1/ADRA2A/CD74/CHRM3/CNR1/CPT1A/CRH/DRD2/EGFR/F2RL1/FOXO1/GPR27/GRP/HIF1A/HLA-DRB1/IL1B/KCNA5/KCNB1/LRRC8A/NEUROD1/NOS2/NR1D1/PCK2/PICK1/PLCB1/PPP3CA/PPP3CB/PRKCB/PRKCE/SERP1/SIRT4/SIRT6/STX1A/STXBP4/SYTL4/TCF7L2/TCIRG1/TRH/UCP2
GO:0051345,positive regulation of hydrolase activity,0.03348095878563834,33,103,1.643547571390921,AGRN/ALS2/ARHGEF7/DVL3/ECT2/EPHA4/F2R/F2RL1/FGFR1/GSK3B/HSPA1A/ITGA6/LYN/MAPRE2/MTMR9/PLEK/PRKCD/RACK1/RAP1GAP/RASGRF1/RASGRP1/RGS7/RHOC/RPS3/RTN4R/S100A10/SCRIB/SEMA4D/SLC27A4/STAT3/TGM2/THY1/VSIR
GO:0043524,negative regulation of neuron apoptotic process,0.03348095878563834,35,111,1.617523613121559,ALKBH1/ANGPT1/BDNF/BTG2/CCL2/CD2AP/CEBPB/CHL1/CITED1/CLU/CNTFR/CX3CL1/EPHA4/F2R/FGF2/HIF1A/HSPG2/IL6ST/LGMN/LIG4/MAG/MAP2K4/MDK/NES/NONO/NRP1/NTRK2/PLXND1/PRKCG/PTPRZ1/SIX4/SOD2/TYRO3/UCP2/WFS1
GO:0022600,digestive system process,0.0335837675985461,21,57,1.8899486426999264,ACO1/ADRA2A/CHRM3/CRH/EPB41/EZR/HAMP/HEPH/HTR4/KCNN4/KCNQ1/MDK/NEUROD1/PPP3CA/SERPINA3/SLC2A5/SNX10/SOX9/TLR4/TLR9/TYMP
GO:0002437,inflammatory response to antigenic stimulus,0.03699255538394613,17,43,2.028084423893941,CD68/CNR1/EXT1/FCGR1A/FCGR2A/FCGR3A/FGR/FYN/GPX1/HCK/HLA-DRB1/HMGB2/KARS1/LYN/NOTCH2/RASGRP1/TREM2
GO:0001764,neuron migration,0.03776135666214644,38,124,1.5720540553333493,ALKBH1/ARHGEF2/ARX/CAMK2B/CDK5/CDK5R1/CDKL5/CELSR2/CHL1/CNTN2/CUL5/CX3CL1/DCC/DCX/DDIT4/DRD2/DRGX/EMX2/FGFR1/FLNA/FYN/GJA1/MAP1B/MARK1/MARK2/MDK/NRP1/NTNG1/NTRK2/PAFAH1B1/PAX6/PLXNA1/PLXNB2/ROBO3/SATB2/STAT3/TUBB2B/TYRO3
GO:0002066,columnar/cuboidal epithelial cell development,0.03812362201877437,11,23,2.453411592076302,C1GALT1/CDKN1A/GJA1/HIF1A/IL6ST/KLF5/ROS1/TGFB1/TLR9/XBP1/YAP1
GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,0.03812362201877437,34,108,1.6149561153229532,CDH10/CDH20/CDH23/CDH8/CELSR2/CLDN1/CLDN16/CLSTN1/CNTN2/CNTN6/CPLANE2/CRB1/CX3CL1/CXADR/DSC2/ICAM1/ITGA5/ITGB2/KIFAP3/MAG/MPZL2/NECTIN2/NEXN/NLGN1/NTNG1/PECAM1/PLXNB2/PTPRD/ROBO2/ROBO3/ROBO4/SELL/TGFB2/VCAM1
GO:0051259,protein complex oligomerization,0.03840431317950322,44,149,1.5148581642350325,ALOX5AP/ALS2/AQP4/BCL11A/CD2AP/CD74/CLDN1/COL6A1/CRTC1/CTH/ECT2/GLRA3/GRIA3/GRIN2B/GSDMD/HGSNAT/HLA-DRB1/HOMER1/ITPR3/KCNA1/KCNA2/KCNA5/KCNA6/KCNB1/KCNC3/KCNJ2/KCNN4/KCTD1/LRRC8A/LRRC8D/OPA1/PRMT8/RNF135/SAMHD1/SHMT1/SLC1A5/SOD2/SYT1/TGM2/TIFA/TP53/TRPA1/TRPM2/VASP
GO:0060560,developmental growth involved in morphogenesis,0.03840431317950322,44,149,1.5148581642350325,BCL11A/BDNF/CD2AP/CDK5/CDKL5/CLASP2/CSF1/DCC/EXT1/GSK3B/LAMB2/LHX2/LPAR3/MAG/MAP1B/MED12/NEDD4L/NRP1/PAFAH1B1/PLXNA1/PPP3CB/PRICKLE1/RASAL1/RDH10/RIMS1/RTN4/RTN4R/SALL1/SEMA3F/SEMA4D/SEMA5B/SEMA7A/SIX4/SLIT1/SMURF1/SOX9/SPP1/SPRY1/SYT1/TGFB1/TRIM28/TTL/UNC13A/YAP1
GO:0019886,antigen processing and presentation of exogenous peptide antigen via MHC class II,0.03950488280015925,10,20,2.564930300807043,CD74/FCER1G/HLA-DMA/HLA-DPA1/HLA-DPB1/HLA-DRA/HLA-DRB1/HLA-DRB5/LGMN/UNC93B1
GO:0010043,response to zinc ion,0.03973914006134044,14,33,2.176304497654461,CPS1/KCNK3/LTA4H/MT1E/MT1F/MT1G/MT1M/MT1X/MT2A/P2RX5/SLC30A4/SOD2/TSPO/VCAM1
GO:0099565,"chemical synaptic transmission, postsynaptic",0.04140658315136312,27,81,1.7099535338713625,ABAT/ADORA1/ADRB2/CDK5/CHRNA4/DRD2/GLRA3/GRIN2A/GRIN2B/GSK3B/HTR3B/LRRK2/MET/NLGN1/NTSR1/P2RX2/P2RX5/PPP3CA/PRKAR1B/RGS4/RIMS1/SHANK1/SHANK3/SLC29A1/SLC8A3/STX1A/UNC13B
GO:0010976,positive regulation of neuron projection development,0.0431650631290213,32,101,1.625302368828225,APBB1/ATOH7/BCL11A/BDNF/CAMK2B/CNR1/CX3CL1/DDR2/DHX36/EPHA3/EPHB2/FGFR1/FIG4/FLNA/FYN/ITGA6/LYN/MARK2/MDK/NFE2L2/NTRK2/PAFAH1B1/PLXNB2/PTPRD/ROBO3/S100A9/SMAD1/STMN2/STYXL1/TOX/TUBB2B/VLDLR
GO:0021782,glial cell development,0.0431650631290213,33,105,1.6122419033644273,C1QA/CDK5/CLU/CNTN2/COL6A1/EGFR/ERBB2/FA2H/HES5/IL1B/ITGB4/LAMB2/LAMC3/LYN/MAG/MAP2K1/MDK/MED12/MYRF/NR1D1/NTRK2/PARD3/PICK1/PLEC/ROR1/S100A9/SLC25A46/TGFB1/TLR2/TLR4/TPPP/TREM2/VIM
GO:0002440,production of molecular mediator of immune response,0.04432277677320137,42,142,1.5172827131534623,ANGPT1/ARID5A/BCL6/BST2/CD22/CD244/CD40/CD74/DHX36/EPHB2/F2RL1/HLA-A/HSPD1/HTR2A/IL13RA1/IL18/IL18R1/IL1B/IL1R1/IL4R/IRF5/KLK5/LIG4/MAPKAPK2/MYD88/PKN1/RIF1/RTN4/SAMHD1/SEMA7A/TCF3/TGFB1/TGFB2/TICAM1/TLR3/TLR4/TLR9/TNFRSF1B/TNFSF13/TRAF3IP2/UNG/XBP1
GO:0002181,cytoplasmic translation,0.04510421091392166,41,138,1.524089019320127,DHX36/EEF1D/EIF3D/EIF3E/EIF3F/EIF3H/FAU/NCBP2/PABPC1/PKP1/RACK1/RPL13A/RPL14/RPL15/RPL17/RPL18/RPL18A/RPL23/RPL23A/RPL28/RPL3/RPL4/RPL5/RPL7/RPL7A/RPL8/RPLP0/RPLP2/RPS13/RPS15A/RPS16/RPS19/RPS21/RPS23/RPS24/RPS3/RPS3A/RPS4X/RPS5/YBX1/YBX3
GO:0061844,antimicrobial humoral immune response mediated by antimicrobial peptide,0.04685573129050467,12,27,2.279938045161816,CCL2/CCL28/CX3CL1/CXCL5/FAU/H2BC21/HAMP/KLK5/LGALS3/RPS19/S100A9/VIP
GO:0048771,tissue remodeling,0.04685573129050467,36,118,1.5650422174415857,ADRB2/COL6A1/CRB1/CTSK/CYP1A1/DDR2/EGFR/EXT1/F2R/FLNA/GJA1/HAMP/HIF1A/HTR1B/IL18/LTBP3/MDK/NOS3/NOTCH2/NPR3/PDK4/PML/PPARGC1B/PPP3CA/RAC2/ROCK2/RUNX1/SNX10/SPP1/TCIRG1/TGFB1/TIMP1/TNFAIP3/TNFRSF11B/TP53/TPP1
GO:0061900,glial cell activation,0.04997003951826099,16,41,2.0018968201420826,AIF1/C1QA/CLU/CTSC/CX3CL1/EGFR/IL1B/ITGB2/LRRK2/NR1D1/SYT11/TLR2/TLR3/TLR9/TREM2/TYROBP
GO:1901879,regulation of protein depolymerization,0.04997003951826099,16,41,2.0018968201420826,ARHGEF2/CAPG/CLASP2/DIAPH3/F2RL1/MAP1B/MID1/NAV3/NES/PLEK/SCIN/SLN/SPEF1/STMN2/TMOD3/WDR1
