Gene ID,Mean Expr,log2FC,log2FC SE,p-value,adj. p-value,Gene Symbol
81889,465,0.325,0.129,0.011,0.02,FAHD1
91522,230,-1.01,0.461,0.011,0.02,COL23A1
4005,776,-0.425,0.171,0.011,0.02,LMO2
55026,54.7,-1.08,0.508,0.011,0.02,TMEM255A
100527963,369,0.215,0.085,0.011,0.02,PMF1-BGLAP
107987398,84,-0.913,0.405,0.011,0.02,NA
5445,1300,0.398,0.159,0.0111,0.02,PON2
146857,242,-0.468,0.189,0.0111,0.0201,SLFN13
79915,95.7,0.396,0.158,0.0111,0.0201,ATAD5
11162,119,-0.781,0.335,0.0111,0.0201,NUDT6
4867,118,-0.398,0.16,0.0111,0.0201,NPHP1
157680,903,-0.371,0.149,0.0111,0.0201,VPS13B
54851,226,-0.247,0.098,0.0111,0.0201,ANKRD49
101929066,21.3,-0.864,0.379,0.0111,0.0201,NA
23586,470,-0.425,0.171,0.0111,0.0201,RIGI
26769,19,-0.763,0.325,0.0111,0.0201,NA
5159,12400,0.413,0.172,0.0111,0.0201,PDGFRB
55350,55.1,-0.0289,0.537,0.0111,0.0201,NA
101927755,33.1,-0.69,0.29,0.0111,0.0201,RNFT1-DT
406975,1160,0.495,0.201,0.0111,0.0201,MIR198
129293,51.7,-0.688,0.29,0.0111,0.0201,TRABD2A
3188,1090,0.293,0.116,0.0112,0.0202,HNRNPH2
253512,360,-0.325,0.13,0.0112,0.0202,SLC25A30
114614,48.3,0.705,0.296,0.0112,0.0202,NA
10617,617,-0.23,0.0913,0.0112,0.0202,STAMBP
11252,1620,0.298,0.119,0.0112,0.0202,PACSIN2
157,1020,-0.928,0.416,0.0112,0.0202,GRK3
5468,987,-1.25,0.629,0.0112,0.0203,PPARG
2852,245,-0.939,0.422,0.0112,0.0203,GPER1
166815,80.4,0.425,0.171,0.0112,0.0203,TIGD2
148304,229,-0.944,0.425,0.0112,0.0203,C1orf74
728066,78,-0.305,0.121,0.0112,0.0203,NA
57619,150,-1.12,0.536,0.0112,0.0203,SHROOM3
112268190,87.3,-0.477,0.194,0.0113,0.0203,NA
7422,2220,0.672,0.279,0.0113,0.0204,VEGFA
105375587,153,-1.8,2.56,0.0113,0.0204,NA
1737,636,0.511,0.209,0.0113,0.0204,DLAT
399665,1340,-0.674,0.283,0.0113,0.0204,EEIG1
10428,771,0.364,0.146,0.0113,0.0205,CFDP1
102724224,23.1,0.544,0.223,0.0114,0.0205,NA
10432,864,0.304,0.121,0.0114,0.0205,RBM14
79912,550,0.29,0.115,0.0114,0.0205,PYROXD1
388552,267,0.447,0.181,0.0114,0.0205,BLOC1S3
57224,364,-0.461,0.187,0.0114,0.0205,NHSL1
83855,667,0.769,0.327,0.0114,0.0206,KLF16
3303,4340,-1.92,0.346,0.0114,0.0206,HSPA1A
100652781,9.52,-0.887,0.392,0.0114,0.0206,NA
105374985,23.6,-0.652,0.273,0.0114,0.0206,NA
677798,22.1,-1.08,0.507,0.0114,0.0206,SNORA9
26815,61.9,-0.699,0.296,0.0114,0.0206,SNORD36A
79571,451,0.299,0.119,0.0114,0.0206,GCC1
57722,599,0.786,0.336,0.0115,0.0207,IGDCC4
51596,1580,0.426,0.172,0.0115,0.0207,CUTA
284348,282,-1.29,0.661,0.0115,0.0207,LYPD5
102723665,19,-0.689,0.291,0.0115,0.0207,NA
89884,45.2,-0.682,0.287,0.0115,0.0207,LHX4
286101,244,-0.376,0.151,0.0115,0.0207,ZNF252P
93589,202,0.602,0.25,0.0116,0.0208,CACNA2D4
10673,333,0.775,0.331,0.0116,0.0208,TNFSF13B
100188893,1480,0.223,0.0889,0.0116,0.0208,TOMM6
100188953,11.2,-1.04,0.486,0.0116,0.0208,LINC00092
9529,1030,-0.294,0.118,0.0116,0.0208,BAG5
23451,6960,-0.339,0.135,0.0116,0.0209,SF3B1
123920,1800,0.46,0.187,0.0116,0.0209,CMTM3
3633,540,-0.28,0.112,0.0116,0.0209,INPP5B
644903,24.3,-0.514,0.211,0.0116,0.0209,GCC2-AS1
54856,1040,-0.248,0.0989,0.0116,0.021,GON4L
8479,453,-0.348,0.14,0.0117,0.021,HIRIP3
55384,1970,-0.782,0.341,0.0117,0.021,MEG3
100132057,19.3,-0.584,0.242,0.0117,0.021,NA
94009,144,-0.445,0.181,0.0117,0.021,SERHL
150082,19.1,-0.628,0.263,0.0117,0.021,LCA5L
3779,304,0.936,0.419,0.0117,0.021,KCNMB1
100287216,46.5,0.663,0.278,0.0117,0.021,NA
221662,69,-1.09,0.518,0.0117,0.0211,RBM24
2675,185,-0.937,0.424,0.0117,0.0211,GFRA2
84976,239,-0.403,0.163,0.0117,0.0211,DISP1
113218486,59.5,0.725,0.308,0.0117,0.0211,NA
9147,711,-0.293,0.117,0.0117,0.0211,NEMF
2687,2250,0.544,0.224,0.0118,0.0211,GGT5
8266,848,0.389,0.157,0.0118,0.0211,UBL4A
387882,592,0.789,0.339,0.0118,0.0211,C12orf75
3716,4860,0.346,0.139,0.0118,0.0212,JAK1
134285,13.7,1.1,0.517,0.0118,0.0212,TMEM171
8638,164,0.897,0.397,0.0118,0.0212,OASL
692312,502,0.426,0.173,0.0118,0.0212,PPAN-P2RY11
51397,363,0.291,0.117,0.0118,0.0212,COMMD10
79672,642,-0.281,0.113,0.0118,0.0212,FN3KRP
10566,15.4,-0.854,0.379,0.0118,0.0213,AKAP3
101927288,15.7,-0.88,0.391,0.0118,0.0213,MANEA-DT
401647,242,-0.983,0.454,0.0119,0.0213,GOLGA7B
55729,1160,-0.25,0.0999,0.0119,0.0213,ATF7IP
54798,31.3,-1.06,0.497,0.0119,0.0214,DCHS2
3759,166,0.699,0.296,0.0119,0.0214,KCNJ2
51322,2560,-0.214,0.086,0.0119,0.0214,WAC
545,464,0.266,0.107,0.012,0.0215,ATR
653080,33.6,-0.594,0.247,0.012,0.0215,NA
171017,1060,-0.132,0.0526,0.012,0.0215,ZNF384
91603,337,0.284,0.114,0.012,0.0215,ZNF830
51161,298,-0.503,0.207,0.012,0.0215,C3orf18
441394,13.3,-0.741,0.318,0.012,0.0215,NA
5583,1140,0.32,0.129,0.012,0.0215,PRKCH
84957,494,0.923,0.414,0.012,0.0216,RELT
2890,17,-1.54,0.914,0.012,0.0216,GRIA1
9895,796,0.428,0.174,0.012,0.0216,TECPR2
6146,8990,-0.227,0.091,0.012,0.0216,RPL22
5810,452,0.223,0.0893,0.012,0.0216,RAD1
129080,184,-0.915,0.413,0.012,0.0216,EMID1
1307,6430,0.679,0.288,0.012,0.0216,COL16A1
219855,1320,0.9,0.401,0.012,0.0216,SLC37A2
8721,3910,0.33,0.134,0.012,0.0216,EDF1
301,10500,-0.551,0.231,0.0121,0.0216,ANXA1
348093,198,-0.805,0.354,0.0121,0.0216,RBPMS2
107984834,259,0.87,0.385,0.0121,0.0217,NA
107986696,151,0.436,0.178,0.0121,0.0217,NA
100132741,14.6,-0.928,0.421,0.0121,0.0217,NA
23431,372,0.244,0.0976,0.0121,0.0217,AP4E1
51141,490,-0.308,0.124,0.0121,0.0217,INSIG2
25874,1100,-0.424,0.174,0.0121,0.0217,MPC2
171392,105,-0.596,0.249,0.0121,0.0217,ZNF675
23187,4980,-0.71,0.306,0.0121,0.0217,PHLDB1
117143,218,-0.387,0.157,0.0121,0.0217,TADA1
9150,771,0.395,0.16,0.0121,0.0217,CTDP1
101927100,40.1,-0.521,0.215,0.0121,0.0217,NA
1,164,0.746,0.32,0.0121,0.0217,A1BG
93,160,-0.486,0.2,0.0121,0.0217,ACVR2B
117245,297,-1.85,1.69,0.0121,0.0217,PLAAT5
100526771,306,0.638,0.268,0.0122,0.0218,SMIM35
5020,18.3,-1.16,0.572,0.0122,0.0218,OXT
6307,1020,-1.01,0.476,0.0122,0.0219,MSMO1
116444,131,-0.398,0.162,0.0122,0.0219,GRIN3B
79165,269,0.321,0.13,0.0122,0.0219,LENG1
6996,671,0.379,0.154,0.0123,0.0219,TDG
10335,1050,-0.619,0.262,0.0123,0.022,IRAG1
388722,31.7,0.981,0.45,0.0123,0.022,C1orf53
7006,91.4,-0.606,0.255,0.0123,0.022,TEC
11107,157,-0.52,0.215,0.0124,0.0221,PRDM5
440465,419,0.339,0.137,0.0124,0.0221,BAIAP2-DT
728,1900,1.21,0.599,0.0124,0.0221,C5AR1
116,128,-1.59,0.996,0.0124,0.0221,ADCYAP1
29933,183,0.705,0.301,0.0124,0.0222,GPR132
284695,694,-0.303,0.123,0.0124,0.0222,ZNF326
23170,960,0.531,0.219,0.0124,0.0222,TTLL12
105375591,40.1,-0.594,0.249,0.0124,0.0222,NA
106635532,261,0.36,0.146,0.0124,0.0222,NA
5554,69.3,0.367,0.149,0.0124,0.0222,PRR4; PRH1
5142,834,0.802,0.351,0.0124,0.0222,PDE4B
105372553,17,-0.983,0.454,0.0124,0.0222,NA
94137,16.4,-0.841,0.372,0.0124,0.0222,RP1L1
286753,1850,-1.18,2.33,0.0124,0.0222,TRARG1
6774,5830,0.328,0.134,0.0125,0.0223,STAT3
6533,1540,0.687,0.293,0.0125,0.0223,SLC6A6
262,1460,0.575,0.24,0.0125,0.0223,AMD1
400759,27.7,-0.973,0.451,0.0125,0.0223,GBP1P1
100507346,21.9,-0.778,0.339,0.0125,0.0223,NA
135295,17,0.64,0.27,0.0125,0.0223,SRSF12
23165,1020,0.277,0.112,0.0125,0.0224,NUP205
729867,544,0.465,0.191,0.0125,0.0224,PEA15-AS1
201255,354,0.314,0.127,0.0125,0.0224,LRRC45
58493,486,0.201,0.081,0.0126,0.0224,INIP
10570,60.1,1.08,0.513,0.0126,0.0224,DPYSL4
940,171,0.75,0.324,0.0126,0.0224,CD28
107984138,47.8,-0.614,0.259,0.0126,0.0225,NA
23678,182,-0.421,0.172,0.0126,0.0225,SGK3
111064646,118,-0.472,0.195,0.0126,0.0225,NA
10594,4690,0.217,0.086,0.0126,0.0225,PRPF8
6342,1840,-0.29,0.117,0.0126,0.0225,SCP2
55643,1680,-0.261,0.106,0.0126,0.0225,BTBD2
54948,695,0.278,0.112,0.0126,0.0225,MRPL16
5425,1390,0.354,0.144,0.0126,0.0225,POLD2
729082,1750,-0.31,0.126,0.0126,0.0225,OIP5-AS1
2009,1000,0.55,0.23,0.0127,0.0226,EML1
83742,2630,0.584,0.243,0.0127,0.0226,MARVELD1
5376,5470,-0.483,0.2,0.0127,0.0226,PMP22
105371380,13,0.934,0.425,0.0127,0.0226,NA
1806,862,0.475,0.196,0.0127,0.0226,DPYD
84224,229,-0.597,0.252,0.0127,0.0226,NBPF3
55749,1110,0.366,0.149,0.0127,0.0226,CCAR1
286495,67.9,-0.654,0.278,0.0127,0.0227,NA
26071,755,0.334,0.136,0.0127,0.0227,RTL8A
56478,589,-0.281,0.114,0.0127,0.0227,EIF4ENIF1
781,781,-0.84,0.378,0.0127,0.0227,CACNA2D1
6324,370,0.53,0.221,0.0128,0.0228,SCN1B
9560,271,1.2,0.599,0.0128,0.0228,CCL4L2
84878,275,0.385,0.157,0.0128,0.0228,ZBTB45
4728,1010,0.494,0.205,0.0128,0.0228,NDUFS8
58513,726,-0.221,0.0893,0.0128,0.0228,EPS15L1
283518,35.5,-0.466,0.192,0.0128,0.0228,KCNRG
58490,794,-0.29,0.118,0.0129,0.0229,RPRD1B
5460,39.6,-1.02,0.481,0.0129,0.0229,POU5F1
9811,1630,-0.835,0.376,0.0129,0.0229,CTIF
105372279,38.3,-0.541,0.226,0.0129,0.0229,NA
100132287,324,-0.679,0.292,0.0129,0.0229,NA
25921,1990,0.351,0.143,0.0129,0.0229,ZDHHC5
7074,466,-0.848,0.38,0.0129,0.023,TIAM1
114885,513,0.433,0.178,0.0129,0.023,OSBPL11
386724,112,-0.409,0.168,0.0129,0.023,AMIGO3
375757,288,0.371,0.152,0.013,0.023,SWI5
54464,853,-0.315,0.128,0.013,0.0231,XRN1
374986,376,-0.409,0.168,0.013,0.0231,MIGA1
60492,575,0.267,0.108,0.0131,0.0233,CCDC90B
6166,1970,0.323,0.132,0.0131,0.0233,RPL36AL
80021,325,-0.319,0.13,0.0131,0.0233,TMEM62
7398,730,0.282,0.115,0.0131,0.0234,USP1
6778,4830,-0.257,0.105,0.0132,0.0234,STAT6
9536,691,0.588,0.246,0.0132,0.0234,PTGES
1389,1380,-0.439,0.182,0.0132,0.0234,CREBL2
318,347,0.406,0.167,0.0132,0.0234,NUDT2
160518,237,-0.471,0.196,0.0132,0.0234,DENND5B
286144,397,-0.247,0.101,0.0132,0.0235,TRIQK
1969,1280,-0.963,0.452,0.0132,0.0235,EPHA2
2532,1830,-0.729,0.318,0.0132,0.0235,ACKR1
440,196,-0.474,0.198,0.0132,0.0235,ASNS
51547,562,-0.387,0.159,0.0133,0.0235,SIRT7
1316,7890,-0.746,0.329,0.0133,0.0236,KLF6
80135,583,0.272,0.111,0.0133,0.0236,RPF1
10283,298,0.367,0.15,0.0133,0.0236,CWC27
441027,379,-0.432,0.179,0.0133,0.0236,TMEM150C
55809,527,-0.458,0.19,0.0133,0.0236,TRERF1
8916,665,-0.405,0.167,0.0134,0.0237,HERC3
254552,109,-0.462,0.192,0.0134,0.0237,NUDT8
29948,116,0.724,0.315,0.0134,0.0238,OSGIN1
22888,237,-0.254,0.104,0.0134,0.0238,UBOX5
353497,53.9,-0.668,0.288,0.0134,0.0238,POLN
5346,10900,-1.67,2.3,0.0134,0.0238,PLIN1
51750,359,-0.345,0.142,0.0134,0.0238,RTEL1
5911,1080,0.316,0.129,0.0134,0.0238,RAP2A
84766,138,0.752,0.329,0.0135,0.0239,CRACR2A
55328,138,-0.467,0.195,0.0135,0.0239,RNLS
10380,357,0.263,0.107,0.0135,0.0239,BPNT1
255043,73.6,-0.448,0.186,0.0135,0.0239,TMEM86B
85015,267,-0.355,0.146,0.0135,0.0239,USP45
55000,2950,-0.22,0.0865,0.0135,0.0239,TUG1
79811,1510,-0.289,0.118,0.0135,0.0239,SLTM
196074,235,-0.267,0.109,0.0135,0.024,METTL15
11213,1030,0.517,0.216,0.0135,0.024,IRAK3
10561,844,-0.605,0.258,0.0135,0.024,IFI44
25819,113,0.122,0.334,0.0135,0.024,NOCT
5465,631,-0.365,0.15,0.0136,0.024,PPARA
11116,399,-0.245,0.0999,0.0136,0.0241,CEP43
1776,193,-0.204,0.432,0.0136,0.0241,DNASE1L3
64398,469,-0.251,0.103,0.0136,0.0241,PALS1
7430,3130,-0.933,0.436,0.0136,0.0242,EZR
387590,96.3,-0.981,0.465,0.0137,0.0242,TPTEP1
79772,577,0.434,0.18,0.0137,0.0242,MCTP1
692196,35.3,-0.73,0.32,0.0137,0.0243,NA
7728,214,-0.361,0.149,0.0137,0.0243,ZNF175
143872,527,0.374,0.154,0.0137,0.0243,ARHGAP42
100130311,97.6,0.859,0.388,0.0138,0.0244,C17orf107
84771,28.3,-1.22,0.632,0.0138,0.0244,NA
138716,191,0.351,0.145,0.0138,0.0244,RPP25L
105377730,11.9,-1,0.475,0.0138,0.0244,NA
206338,246,-1.5,0.922,0.0138,0.0244,LVRN
27309,743,-0.32,0.132,0.0138,0.0244,ZNF330
6510,2400,0.588,0.249,0.0138,0.0245,SLC1A5
752,1870,0.633,0.272,0.0138,0.0245,FMNL1
101926977,10.4,-0.774,0.343,0.0138,0.0245,VIRMA-DT
11325,2930,-0.188,0.0767,0.0139,0.0245,DDX42
107983979,26.5,-0.829,0.374,0.0139,0.0245,NA
54957,234,0.284,0.117,0.0139,0.0245,TXNL4B
401565,262,0.637,0.273,0.0139,0.0246,CIMIP2A
10717,369,-0.243,0.0994,0.0139,0.0246,AP4B1
127700,135,-0.499,0.21,0.0139,0.0246,OSCP1
26994,1770,-0.354,0.146,0.0139,0.0246,RNF11
3908,1920,-0.892,0.412,0.014,0.0247,LAMA2
256051,169,-0.356,0.147,0.014,0.0247,ZNF549
106660606,20.2,-0.723,0.317,0.014,0.0247,NA
80728,148,-0.524,0.222,0.014,0.0247,ARHGAP39
6819,49.1,-1.03,0.494,0.014,0.0247,SULT1C2
9110,818,-0.242,0.0991,0.014,0.0247,MTMR4
100049587,301,1.45,0.826,0.014,0.0247,SIGLEC14
56944,4200,0.679,0.292,0.014,0.0247,OLFML3
4677,2130,0.207,0.0844,0.014,0.0248,NARS1
127002,146,-0.475,0.199,0.014,0.0248,ATXN7L2
57705,513,0.791,0.351,0.014,0.0248,WDFY4
56105,203,0.355,0.146,0.014,0.0248,PCDHGA11
3087,421,0.557,0.236,0.0141,0.0248,HHEX
122553,574,-0.225,0.0923,0.0141,0.0248,TRAPPC6B
51348,22.2,-0.898,0.416,0.0141,0.0248,KLRF1
357,170,0.92,0.424,0.0141,0.0248,SHROOM2
55719,792,-0.346,0.143,0.0141,0.0249,SLF2
10063,377,0.343,0.142,0.0141,0.0249,COX17
100133091,106,-0.372,0.155,0.0141,0.0249,LINC03009
80067,343,-0.358,0.148,0.0141,0.0249,DCAF17
648791,94.5,-0.663,0.288,0.0142,0.025,PPP1R3G
55486,843,0.291,0.12,0.0142,0.025,PARL
5165,931,-0.688,0.3,0.0142,0.0251,PDK3
93649,98.9,-0.895,0.414,0.0142,0.0251,MYOCD
149951,936,0.288,0.119,0.0142,0.0251,COMMD7
8505,371,0.195,0.0799,0.0142,0.0251,PARG
116938,20.9,-0.82,0.371,0.0143,0.0251,SNORD83B
80114,933,0.498,0.211,0.0143,0.0251,BICC1
5469,1070,0.299,0.123,0.0143,0.0251,MED1
169834,31.2,0.622,0.267,0.0143,0.0252,ZNF883
90407,388,-0.278,0.115,0.0143,0.0252,TMEM41A
554202,20.8,1.37,0.755,0.0143,0.0252,MIR31HG
828,300,-0.72,0.318,0.0143,0.0252,CAPS
84775,129,-0.594,0.255,0.0143,0.0253,ZNF607
550631,127,0.343,0.142,0.0144,0.0253,CCDC157
3239,43,1.63,1.06,0.0144,0.0254,HOXD13
101928387,17.5,-0.734,0.325,0.0144,0.0254,NA
521,569,0.262,0.108,0.0144,0.0254,ATP5ME
28875,231,1.85,1.54,0.0144,0.0254,NA
155368,34.6,-0.946,0.447,0.0145,0.0254,METTL27
8577,46.7,0.762,0.339,0.0145,0.0254,TMEFF1
284346,57.6,-0.488,0.206,0.0145,0.0254,ZNF575
9070,905,0.22,0.0903,0.0145,0.0255,ASH2L
107987072,106,-0.588,0.252,0.0145,0.0255,NA
63979,277,0.398,0.166,0.0145,0.0255,FIGNL1
34,902,-0.63,0.275,0.0145,0.0256,ACADM
23327,364,-0.73,0.323,0.0145,0.0256,NEDD4L
7525,1120,0.301,0.125,0.0146,0.0256,YES1
83983,25.3,-0.429,0.18,0.0146,0.0256,TSSK6
105369647,16.3,-0.822,0.372,0.0146,0.0256,NA
9583,1230,0.282,0.116,0.0146,0.0256,ENTPD4
105373159,39,-0.464,0.196,0.0146,0.0257,RAB4A-AS1
107984220,11.1,-0.867,0.396,0.0146,0.0257,NA
143458,488,0.41,0.171,0.0146,0.0257,LDLRAD3
23413,796,0.759,0.338,0.0146,0.0257,NCS1
1017,730,0.541,0.23,0.0147,0.0258,CDK2
146225,73.1,-0.0608,0.514,0.0147,0.0258,CMTM2
28452,67.4,1.6,1.02,0.0147,0.0258,NA
54765,2070,0.265,0.11,0.0147,0.0259,TRIM44
516,796,0.353,0.147,0.0148,0.0259,ATP5MC1
102723564,112,-0.982,0.472,0.0148,0.026,NA
91977,36.8,-0.886,0.411,0.0148,0.026,MYOZ3
107984219,130,0.531,0.226,0.0148,0.026,NA
440952,16.2,-0.617,0.268,0.0148,0.026,ENTPD3-AS1
1340,2130,0.341,0.142,0.0148,0.026,COX6B1
27107,563,-0.336,0.14,0.0148,0.026,ZBTB11
1069,717,0.313,0.13,0.0149,0.0261,CETN2
102546298,39.5,0.639,0.278,0.0149,0.0262,NA
100188954,40.8,-0.697,0.307,0.0149,0.0262,NA
4958,651,-1.1,0.556,0.0149,0.0262,OMD
51181,681,-0.614,0.267,0.0149,0.0262,DCXR
25827,127,-0.562,0.241,0.015,0.0262,FBXL2
102724517,14.9,0.665,0.291,0.015,0.0264,NA
105376114,111,0.372,0.156,0.015,0.0264,NA
55602,465,-0.262,0.109,0.0151,0.0265,CDKN2AIP
4086,1050,0.41,0.172,0.0151,0.0265,SMAD1
112268123,101,0.366,0.153,0.0151,0.0265,NA
27013,1260,-0.24,0.0994,0.0151,0.0265,CNPPD1
100874032,23.2,-0.901,0.423,0.0151,0.0265,PRRT3-AS1
146542,278,-0.255,0.106,0.0151,0.0265,ZNF688
54468,472,-0.366,0.153,0.0152,0.0266,MIOS
115939,735,0.355,0.149,0.0152,0.0267,TSR3
51338,794,0.805,0.366,0.0152,0.0267,MS4A4A
84824,42.4,1.14,0.578,0.0152,0.0267,FCRLA
101929291,78.4,0.433,0.183,0.0152,0.0267,NA
92255,332,-0.298,0.124,0.0152,0.0267,LMBRD2
101927583,26,-0.962,0.46,0.0152,0.0267,NA
100101440,35,-0.43,0.182,0.0152,0.0267,NA
79666,459,-0.434,0.184,0.0153,0.0267,PLEKHF2
255809,100,0.935,0.441,0.0153,0.0268,C19orf38
107984590,11.1,-1.18,0.614,0.0153,0.0268,NA
4131,2610,0.437,0.185,0.0153,0.0268,MAP1B
51295,562,-0.277,0.116,0.0153,0.0268,ECSIT
4563,387,0.607,0.263,0.0153,0.0269,NA
150381,46.9,-0.45,0.191,0.0153,0.0269,NA
253039,423,-0.556,0.24,0.0153,0.0269,CUTALP
10817,142,-0.43,0.182,0.0154,0.0269,FRS3
89122,611,-0.306,0.128,0.0154,0.0269,TRIM4
81556,658,0.237,0.0982,0.0154,0.0269,INTS14
79841,12.1,-0.74,0.333,0.0154,0.0269,AGBL2
6646,941,0.291,0.262,0.0154,0.0269,SOAT1
220213,527,-0.456,0.194,0.0154,0.0269,OTUD1
1859,1490,-0.294,0.123,0.0154,0.0269,DYRK1A
4577,463,0.793,0.359,0.0154,0.027,NA
144481,19.2,-0.722,0.323,0.0154,0.027,SOCS2-AS1
5896,27.4,-0.663,0.293,0.0155,0.027,RAG1
594838,15.3,-0.945,0.45,0.0155,0.027,SNORD100
84859,840,-0.239,0.0998,0.0155,0.0271,LRCH3
79624,473,0.448,0.19,0.0155,0.0271,ARMT1
56850,1030,-0.174,0.072,0.0155,0.0271,GRIPAP1
51629,1670,0.31,0.13,0.0155,0.0271,SLC25A39
80816,12.7,-1.1,0.558,0.0155,0.0271,ASXL3
64395,482,-0.332,0.139,0.0155,0.0271,GMCL1
51138,799,0.13,0.0537,0.0155,0.0271,COPS4
693140,23.7,-0.49,0.209,0.0155,0.0272,MIR555
8446,488,0.286,0.119,0.0155,0.0272,DUSP11
100313892,11.6,-0.652,0.286,0.0155,0.0272,MIR761
55008,198,-0.385,0.162,0.0156,0.0272,HERC6
79020,260,0.36,0.151,0.0156,0.0272,C7orf25
10059,1180,0.267,0.111,0.0156,0.0272,DNM1L
127294,73.3,1.07,0.532,0.0156,0.0272,MYOM3
136647,403,0.234,0.0974,0.0156,0.0272,MPLKIP
375190,222,-0.413,0.175,0.0156,0.0272,FAM228B
29929,245,-0.27,0.113,0.0156,0.0272,ALG6
105369669,9.18,-0.972,0.47,0.0156,0.0273,NA
751580,20.4,-0.992,0.483,0.0156,0.0273,LINC00106
126382,278,0.315,0.132,0.0156,0.0273,NR2C2AP
60526,290,0.369,0.155,0.0156,0.0273,LDAH
3757,19.9,-1.07,0.54,0.0156,0.0273,KCNH2
645513,117,-0.597,0.26,0.0156,0.0273,NA
51582,2340,0.255,0.106,0.0156,0.0273,AZIN1
83752,1320,-0.281,0.118,0.0156,0.0273,LONP2
100533195,14.8,-0.511,0.219,0.0157,0.0273,NA
54801,449,0.305,0.127,0.0157,0.0273,HAUS6
91442,71.3,0.501,0.214,0.0157,0.0273,FAAP24
9705,13.1,1.14,0.58,0.0157,0.0273,ST18
255738,30.7,-1.15,0.603,0.0157,0.0273,PCSK9
5788,2600,0.822,0.373,0.0157,0.0274,PTPRC
541468,38,-0.476,0.203,0.0157,0.0274,LURAP1
55756,296,0.218,0.0908,0.0157,0.0274,INTS9
4357,836,-0.463,0.197,0.0157,0.0274,MPST
4569,357,0.786,0.357,0.0157,0.0274,NA
124411,139,-0.336,0.141,0.0158,0.0275,KRBOX5
29121,362,-0.524,0.225,0.0158,0.0275,CLEC2D
540,181,-0.51,0.219,0.0158,0.0276,ATP7B
101927193,11.6,-1.07,0.543,0.0158,0.0276,CHL1-AS1
5890,92.7,-0.487,0.209,0.0158,0.0276,RAD51B
54960,436,-0.303,0.127,0.0159,0.0276,GEMIN8
6583,128,0.741,0.333,0.0159,0.0277,SLC22A4
403313,186,-0.352,0.148,0.0159,0.0277,PLPP6
56160,420,0.328,0.138,0.0159,0.0277,NSMCE3
165904,29.2,1.56,1.01,0.0159,0.0277,XIRP1
388588,16,-0.824,0.382,0.0159,0.0278,SMIM1
389813,23.1,-0.687,0.306,0.016,0.0278,AJM1
105372602,72.4,-0.758,0.344,0.016,0.0278,NA
113622,51.5,-0.63,0.277,0.016,0.0278,ADPRHL1
9049,1030,0.32,0.134,0.016,0.0279,AIP
100129083,44.4,1.11,0.56,0.016,0.0279,NA
267004,37.5,-0.407,0.173,0.016,0.0279,NA
9901,196,-0.547,0.237,0.016,0.0279,SRGAP3
159090,531,-0.24,0.1,0.016,0.0279,PABIR2
90523,44,-1.05,0.528,0.0161,0.028,MLIP
150726,164,0.498,0.214,0.0161,0.028,FBXO41
2175,485,0.364,0.154,0.0161,0.0281,FANCA
5129,213,0.571,0.248,0.0161,0.0281,CDK18
53938,447,-0.222,0.0929,0.0161,0.0281,PPIL3
8501,393,-0.313,0.132,0.0162,0.0281,SLC43A1
4057,286,-1.05,0.532,0.0162,0.0281,LTF
317,430,0.436,0.186,0.0162,0.0281,APAF1
126969,86.1,-0.668,0.298,0.0162,0.0282,SLC44A3
118460,703,0.362,0.153,0.0162,0.0282,EXOSC6
107985567,53.3,-0.715,0.322,0.0162,0.0282,NA
2222,1800,-0.446,0.191,0.0163,0.0283,FDFT1
84996,66.8,-0.331,0.14,0.0163,0.0283,NA
8325,188,-0.432,0.185,0.0163,0.0283,FZD8
105371414,47.3,-0.782,0.359,0.0163,0.0284,NA
10935,2390,0.407,0.173,0.0164,0.0284,PRDX3
1124,107,-0.54,0.235,0.0164,0.0284,CHN2
55734,315,0.249,0.105,0.0164,0.0285,ZFP64
112268118,14.5,0.781,0.357,0.0164,0.0285,NA
715,16900,0.395,0.168,0.0164,0.0286,C1R
388536,88.4,-0.395,0.168,0.0164,0.0286,ZNF790
9620,595,-0.972,0.477,0.0165,0.0286,CELSR1
115752,658,-0.4,0.171,0.0165,0.0286,DIS3L
6809,892,-0.436,0.187,0.0166,0.0288,STX3
150353,15.7,-0.74,0.336,0.0167,0.0289,DNAJB7
9806,430,0.879,0.413,0.0167,0.029,SPOCK2
4763,1190,0.278,0.117,0.0167,0.029,NF1
23457,143,0.399,0.17,0.0167,0.029,ABCB9
2358,522,1.43,0.862,0.0167,0.0291,FPR2
55069,2450,0.203,0.0854,0.0168,0.0291,TMEM248
388284,101,-0.362,0.154,0.0168,0.0291,C16orf86
2631,1060,-0.38,0.162,0.0168,0.0291,NIPSNAP2
343637,40.5,-1.21,0.664,0.0168,0.0291,RSPO4
2669,793,-0.725,0.329,0.0168,0.0291,GEM
6513,1390,-0.965,0.475,0.0168,0.0291,SLC2A1
152789,16.4,0.905,0.432,0.0168,0.0291,JAKMIP1
541565,228,0.37,0.157,0.0168,0.0292,C8orf58
100528018,767,-0.316,0.134,0.0168,0.0292,NA
105375259,12,-0.61,0.27,0.0169,0.0292,NA
7701,576,-0.223,0.0938,0.0169,0.0293,ZNF142
10467,1460,0.371,0.158,0.0169,0.0293,ZNHIT1
27198,115,-1.51,1.04,0.0169,0.0294,HCAR1
