ID,Description,NGenes,Direction,PValue,FDR
WP5348,11p11 2 copy number variation syndrome,45,Up,0.3022014440754607,0.7789831186565359
WP5299,Ganglio series sphingolipid metabolism,12,Down,0.3026767898419531,0.7789831186565359
WP4659,Gastrin signaling,107,Up,0.3028159728862027,0.7789831186565359
WP4912,SARS coronavirus and innate immunity,17,Down,0.3086479845947754,0.7902450745834781
WP5343,Abnormal calcium handling and its effects on muscle contraction in DMD,13,Down,0.30961438904432453,0.7902450745834781
WP4205,MET in type 1 papillary renal cell carcinoma,54,Up,0.3105329236743527,0.7902450745834781
WP254,Apoptosis,75,Down,0.31357753064822075,0.7928790872225695
WP2032,Thyroid stimulating hormone TSH signaling,56,Up,0.31380144156273526,0.7928790872225695
WP2290,RalA downstream regulated genes,12,Up,0.31801481284620586,0.7981619386619523
WP5351,Kleefstra syndrome,28,Up,0.3185933707901959,0.7981619386619523
WP4829,mBDNF and proBDNF regulation of GABA neurotransmission,31,Up,0.3221072057964061,0.7981619386619523
WP4823,Genes controlling nephrogenesis,36,Down,0.32267349530250866,0.7981619386619523
WP5526,Age related macular degeneration,16,Down,0.32373357545040815,0.7981619386619523
WP4321,Thermogenesis,99,Down,0.3242707226164582,0.7981619386619523
WP2865,IL1 and megakaryocytes in obesity,19,Up,0.32813326330024806,0.7981619386619523
WP5530,MAPK signaling and ARTD family members,32,Up,0.3287118754451812,0.7981619386619523
WP3927,BMP signaling in eyelid development,20,Down,0.3300486551792575,0.7981619386619523
WP4539,Synaptic signaling associated with autism spectrum disorder,46,Down,0.3302493112341681,0.7981619386619523
WP5380,5q35 copy number variation,98,Down,0.33170114235110615,0.7981619386619523
WP4655,Cytosolic DNA sensing pathway,51,Down,0.3317107807606451,0.7981619386619523
WP51,Regulation of actin cytoskeleton,125,Up,0.33188633946534096,0.7981619386619523
WP2112,IL17 signaling,28,Down,0.3334275387701504,0.7981619386619523
WP3879,4 hydroxytamoxifen dexamethasone and retinoic acids regulation of p27 expression,25,Up,0.3343872267735758,0.7981619386619523
WP4722,Glycerolipids and glycerophospholipids,21,Down,0.3345592141890682,0.7981619386619523
WP1423,Ganglio sphingolipid metabolism,10,Down,0.33631690320182694,0.7981619386619523
WP4223,Ras signaling,157,Up,0.3366613725783245,0.7981619386619523
WP2004,miR targeted genes in lymphocytes,402,Up,0.3372515233782897,0.7981619386619523
WP4142,Metabolism of sphingolipids in ER and Golgi apparatus,19,Up,0.3391795095053578,0.8000579792319071
WP3972,PDGFR beta pathway,29,Up,0.34393675968066506,0.8085930442823582
WP5224,2q37 copy number variation syndrome,100,Down,0.34855960497021243,0.813147056539095
WP2203,Thymic stromal lymphopoietin TSLP signaling,31,Up,0.349245860960108,0.813147056539095
WP3929,Chemokine signaling,117,Up,0.3495316402318416,0.813147056539095
WP241,One carbon metabolism,28,Up,0.3504549285929057,0.813147056539095
WP2324,AGE RAGE pathway,61,Up,0.3533135145642379,0.8160288639303223
WP313,Hepatocyte growth factor receptor signaling,33,Up,0.3553373138866779,0.8160288639303223
WP3645,NAD biosynthetic pathways,20,Down,0.35633413641271483,0.8160288639303223
WP3527,Pre implantation embryo,40,Down,0.35714296743224816,0.8160288639303223
WP1982,Sterol regulatory element binding proteins SREBP signaling,65,Up,0.3574436291300426,0.8160288639303223
WP3935,Leptin insulin signaling overlap,13,Down,0.36464529667916645,0.8272325982685721
WP453,Inflammatory response pathway,19,Up,0.3650112229404098,0.8272325982685721
WP2880,Glucocorticoid receptor pathway,59,Down,0.3687211196692882,0.8272325982685721
