ID,NGenes,Direction,PValue,FDR
GO:0032740,16,Down,0.14611807442745872,0.7172374130856373
GO:0001657,29,Down,0.14618851731681778,0.7172374130856373
GO:0045190,13,Up,0.1471736474147854,0.7201951992972875
GO:0030041,20,Up,0.14854457022575732,0.7204673816156995
GO:0030214,10,Down,0.14872152008816847,0.7204673816156995
GO:0050807,14,Up,0.14879560466412395,0.7204673816156995
GO:0009948,13,Up,0.14945654992693877,0.7204673816156995
GO:0060391,34,Up,0.14957602708203982,0.7204673816156995
GO:0001516,14,Down,0.14964696162543015,0.7204673816156995
GO:0006110,10,Down,0.15002668667753316,0.7204673816156995
GO:0030512,60,Up,0.15045838053075036,0.7204673816156995
GO:0070213,10,Up,0.1512910632785688,0.7204673816156995
GO:0006879,39,Down,0.15141826819671028,0.7204673816156995
GO:0045600,35,Down,0.15173314142549232,0.7204673816156995
GO:0042220,26,Down,0.152313168480171,0.7204673816156995
GO:0051865,34,Up,0.15288546774199002,0.7204673816156995
GO:0010596,15,Down,0.15319308188529396,0.7204673816156995
GO:0090051,11,Down,0.1534078567746777,0.7204673816156995
GO:0010803,14,Down,0.15352337775425506,0.7204673816156995
GO:0071539,18,Up,0.15373030117277664,0.7204673816156995
GO:0034314,12,Down,0.15454986997633197,0.7221660502728944
GO:0032212,21,Up,0.15485938657656548,0.7221660502728944
GO:0000387,16,Up,0.15562551548940665,0.7239468424247953
GO:0007595,33,Down,0.1561566261125089,0.7246282847191301
GO:0060347,11,Down,0.15678979280505395,0.725357354094759
GO:0055089,13,Down,0.15708375821160386,0.725357354094759
GO:0042445,10,Down,0.1577194939302547,0.7254849401039494
GO:0001676,21,Down,0.15788154216699538,0.7254849401039494
GO:0010821,14,Down,0.1592003418912742,0.7258591758787968
GO:0010975,23,Up,0.15926907360028963,0.7258591758787968
GO:0097401,14,Down,0.15998075571177064,0.7258591758787968
GO:0071901,14,Down,0.1600700439875581,0.7258591758787968
GO:0043517,10,Down,0.1609060596693205,0.7258591758787968
GO:0071345,19,Down,0.16205638992950813,0.7258591758787968
GO:0031507,39,Up,0.1624258807468553,0.7258591758787968
GO:0031100,30,Down,0.16253666819570053,0.7258591758787968
GO:0071375,13,Down,0.16254096175384386,0.7258591758787968
GO:0016477,161,Up,0.16264138202826076,0.7258591758787968
GO:0006487,47,Down,0.1627799933777188,0.7258591758787968
GO:0045907,15,Down,0.16338115007289597,0.7258591758787968
GO:0007032,16,Down,0.1635488554068109,0.7258591758787968
GO:0032963,11,Down,0.16417119417504078,0.7258591758787968
GO:0031396,11,Up,0.16434506607783578,0.7258591758787968
GO:0016311,16,Down,0.16512124423872274,0.7258591758787968
GO:0032147,15,Up,0.16548723084892977,0.7258591758787968
GO:0048015,21,Up,0.1656534640265959,0.7258591758787968
GO:0006906,15,Down,0.16572369546386656,0.7258591758787968
GO:0035050,15,Down,0.1664812278840455,0.7258591758787968
GO:0032543,11,Down,0.16707741742874987,0.7258591758787968
GO:0001706,10,Down,0.16748263128750265,0.7258591758787968
GO:0070373,44,Down,0.16756243587545797,0.7258591758787968
GO:0048754,18,Down,0.16885210508544116,0.7258591758787968
GO:0008206,10,Up,0.16906169649424138,0.7258591758787968
GO:0072593,26,Down,0.16934380190212453,0.7258591758787968
GO:0008544,35,Up,0.16963305699042372,0.7258591758787968
GO:0048589,16,Down,0.1702058623203805,0.7258591758787968
GO:0043153,21,Down,0.17154172332876463,0.7258591758787968
GO:0050773,10,Up,0.1721944982018619,0.7258591758787968
GO:2001243,15,Up,0.17230544721680713,0.7258591758787968
GO:0031623,39,Down,0.17309570702541288,0.7258591758787968
GO:0009968,23,Down,0.1732422542878678,0.7258591758787968
GO:0050905,10,Down,0.17374279318439148,0.7258591758787968
GO:0007492,14,Down,0.17396572048117637,0.7258591758787968
GO:0090050,19,Down,0.17476951966602342,0.7258591758787968
GO:0045088,15,Up,0.17478518506880947,0.7258591758787968
GO:0000375,17,Up,0.17522284854164813,0.7258591758787968
GO:2000819,22,Up,0.17531927296500135,0.7258591758787968
GO:0019228,21,Down,0.17558678066574557,0.7258591758787968
GO:0007254,65,Up,0.17568001939843417,0.7258591758787968
GO:0006636,11,Up,0.1760136898050637,0.7258591758787968
GO:0061028,15,Up,0.17659046560830896,0.7258591758787968
GO:0048666,30,Down,0.17682133030032818,0.7258591758787968
GO:0051384,30,Down,0.1768620853102626,0.7258591758787968
