ID,NES,pval,padj,size,leadingEdge
GO:0062009,-1.5077946758086027,0.05163511187607573,0.272593085654233,10,TGFB2;TGFBR3;SMAD4
GO:2000379,-1.4978520594369054,0.05271828665568369,0.2749415459861577,22,TP53;GADD45A;NFE2L2;TSPO;AGT;RIPK1;PDGFRB;CDKN1A;PARK7;AKR1C3;CBR1
GO:2001244,-1.4873306824898915,0.05271828665568369,0.2749415459861577,24,CLU;BCL2L11;S100A9;STYXL1;TP53;RACK1;NKX3-1;NHERF1;IL20RA;BID;SIAH1;BAX;DDIT3;TAF6
GO:0007566,-1.4862250430606752,0.05271828665568369,0.2749415459861577,24,HSPG2;TEAD4;DDR1;TRIM28;H3-3A;SPP1;H3-3B;RPL29;EMP2;TPPP3;IL1B;IGFBP7;SOD1
GO:0070059,-1.4739771782800961,0.05271828665568369,0.2749415459861577,24,CEBPB;MAP3K5;TP53;PML;XBP1;CASP4;SELENOK;TNFRSF10B;ERN1;BAX;DDIT3;BCL2
GO:0097242,-1.5342187668334997,0.053726169844020795,0.2794064369571816,14,CLU;MSR1;TREM2;LRP1;ITGB2;SYK;TYROBP
GO:1904862,1.5101732895321267,0.05412466840720839,0.2798975127462659,15,GABRG3;GABRA1;GABRB2;GABRB3;GABRA4;SRGAP2;WNT5A;GABRA3;NLGN2
GO:0071480,-1.4884555685791927,0.054098360655737705,0.2798975127462659,26,ELK1;MAP3K20;H2AJ;YAP1;TP53;HSF1;ZMPSTE24;CDKN1A;H2AX;RPL26
GO:0001658,-1.4737072499850539,0.054365733113673806,0.2803566237038473,27,SOX9;SMAD4;FGF2;MYC;SALL1;EYA1;CITED1;HS3ST3B1;GLI3;PAX8;WNT9B;PTCH1;CTNNBIP1;BCL2;PKD2;ILK
GO:0042733,-1.419254485751558,0.055031446540880505,0.2829969080496118,39,TULP3;MAP3K20;SMAD4;GNA12;SALL1;GJA1;ECE1;CHST11;HDAC1;BMPR1A;LRP4;GLI3;LRP5;ZBTB16;FREM2
GO:0010001,-1.5097488157587458,0.055267702936096716,0.2831795150199059,12,CRB1;KLF15;FGF2
GO:0050673,-1.4376197794528134,0.05537459283387622,0.2831795150199059,35,YAP1;EGFR;HGF;SMO;EYA1;RUNX2;BMPR1A;NOTCH1;FABP7;TGFB1;B4GALT1
GO:0071805,1.4206925090544968,0.05566886353127409,0.2838957832716776,48,KCNA1;KCNJ2;KCNIP3;KCNA6;KCNK3;KCNK10;KCNB1;KCNA2;KCNC3;KCNAB1;MCOLN1;KCNN2;KCNJ3;SLC9A1;KCND2;SNAP25
GO:0006694,1.5624660109008304,0.05593450432162035,0.2844624929726604,13,CYP1A1;CYP51A1;FDFT1;PRLR;DHRS11;HSD17B1
GO:0042026,-1.5125191949359225,0.05612244897959184,0.2846320346320346,16,HSPB1;HSPA1B;HSPA1A;HSPA1L;B2M;HSPD1;HSPA9;CRYAB;HSPA5;HSPB2;HSPA2
GO:0001654,-1.5141280908934707,0.05647840531561462,0.2856503961155124,20,TGFB2;PAX6;BMPR1B;SOX2;PBX3;HIPK1;FOXC1;FREM2;BMP6;MEIS1
GO:0032465,1.5370040333919415,0.0567129304972163,0.2860506987544526,24,CCP110;RAB11FIP4;UVRAG;AURKA;CALM2;CALM1;PIK3C3;PIK3R4;SETD2;PIN1;BECN1;ATXN10
GO:0002040,-1.4629172969827953,0.057003257328990226,0.2867294992969153,23,NRP1;NOTCH1;PARVA;TGFB1;ANGPT1;LOXL2
GO:0045821,1.465913000523737,0.05747416653321494,0.2883104648164815,19,GPD1;HTR2A;APP;MTOR;PSEN1;P2RX7;PRKAA2;IGF1;PRKAA1;UCHL1
GO:0095500,1.5363826010421393,0.05938242280285035,0.28950910829307563,10,CHRNA4;CHRM3;LY6E;CHRNB2;CHRNA6
GO:0061709,1.5273272031710918,0.05938242280285035,0.28950910829307563,10,ULK3;ATG2B;ULK2;BNIP3;RB1CC1;ATG9A
GO:0061028,-1.5238487627130612,0.05930807248764415,0.28950910829307563,18,MSN;F2RL1;EZR;RAP1B;ICAM1;PECAM1;ROBO4;RAPGEF3;EDNRB;RDX
GO:0008637,-1.5089799918743263,0.0603448275862069,0.28950910829307563,13,GCLM;AIFM2;HK2;PPIF;HSPD1;PPP2CB;BID;BAX;AKT1
GO:0090023,-1.5045006408474257,0.05952380952380952,0.28950910829307563,16,CD74;RAC2;PERP;C3AR1;MDK
GO:0006476,-1.4969324049625925,0.059027777777777776,0.28950910829307563,11,HDAC7;SIRT6;HDAC1;SIRT1;HDAC4;HDAC6
GO:0010575,-1.4949410325654648,0.059800664451827246,0.28950910829307563,20,IL6ST;STAT3;RELA;C3AR1;HIF1A;TGFB1;ADORA2B;C5;IL1B
GO:0060644,-1.4925005980260972,0.058519793459552494,0.28950910829307563,10,IRF6;CEBPB;FGF2;SMO
GO:0044344,-1.4906864550074006,0.058333333333333334,0.28950910829307563,21,CD44;PAX6;ZFP36L1;FGFR1;CPS1;CCL2;GCLM;ZFP36;ZFP36L2
GO:0061001,1.4897790630425458,0.0591016548463357,0.28950910829307563,12,LRRK2;CDK5R1;CDK5;SRCIN1;EPHA4;ARC;ABI2
GO:0002053,-1.4877897426510667,0.06,0.28950910829307563,21,SOX9;FGFR1;ARHGAP5;MYC;SMO;PRRX1;BMPR1A
GO:0060397,-1.4876779535573579,0.060240963855421686,0.28950910829307563,10,LYN;STAT5A;STAT3;STAT5B;JAK1;JAK2
GO:0048041,1.4569174328968038,0.05899663904171592,0.28950910829307563,19,THY1;ARHGEF7;TESK2;PIP5K1A;CTTN;ACTN1;ACTN2
GO:0034504,-1.4446538312702482,0.057947019867549666,0.28950910829307563,25,SOX9;LMNA;TOR1AIP1;RPL11;MSX1;TOPORS;STK11;CALR;CTDNEP1;ZBTB16;DVL1;SIX4;YWHAE;HHEX
GO:1900273,1.4397777378505514,0.06038647342995169,0.28950910829307563,16,DRD2;EPHB2;ADCY1;LGMN;APP;PRKAR1B;AKAP5
GO:0071364,-1.3982192975457908,0.0583596214511041,0.28950910829307563,38,ZFP36L1;ERBB2;SOX9;EGFR;EEF1A1;CFLAR;STAT5B;ZFP36;PTPN12;IQGAP1;ZFP36L2;FOXC1;FOS;DAB2;CAD
GO:0008284,-1.2625503465383165,0.06030150753768844,0.28950910829307563,266,TGFB2;TNXB;CXCL5;TIMP1;OSMR;CDK2;LYN;HCLS1;ERBB2;CSF1;IL6ST;TCIRG1;SOX9;EGFR;NTRK2;F2R;CNTFR;RPL23;FGFR1;GLI1;RPS4X;FGF2;GNAI2;MYC;RELA;RPS15A;TNFSF13;ACTL6A;WWTR1;RPS6;CSF3R;HDAC1;PTPN6;NOTCH1;LIFR;TGFB1;ADM;S1PR3;HMGN5;IL6R;TGFBR1;XBP1;NKX3-1;PDGFRB;HILPDA;AIF1;CDK4;EMP2;RPS9;SDCBP;HIPK1;TNC;ITGAV;LAMC2;COX17;FLT3LG;EDNRB;CD86;SHC1;TGFB3;ADAM17;LRP5;IL1B;NOP2;TRPM4;POU3F2;CALR;RARG;AR;S100B;SIRT1;COPS9;TJP1;AKR1C3;BMP6;MAZ;CSF1R;SLC25A5;FGFR3;IL3RA;IRS2;CNOT6;MEIS1;HCK;CRKL;ACTB
GO:0097401,1.4656880860304202,0.0611764705882353,0.2925347593582888,14,ATP6V0A4;ATP6V0D1;ATP6V1C1;ATP6V0A1;ATP6AP2;ATP6V1A;ATP6AP1;ATP6V1H;ATP6V1E1
GO:0072089,-1.4318931600153302,0.06168831168831169,0.29421808761187,32,CDKN2C;SOX9;IRF6;FGFR1;NES;FGF2;TP53;PRRX1;RUNX2;TGFB1
GO:0007080,1.4536176349355978,0.06218905472636816,0.29562899444390917,21,CDCA5;CENPE;CCNB1;SEH1L
GO:0051091,-1.393939184476653,0.06230529595015576,0.29562899444390917,51,ZIC2;TRIM25;DDR2;TCF3;PRKD2;TRIM5;PLPP3;FZD2;NEUROD1;MAVS;HSF1;JUP;PYCARD;SMARCB1;IL1B;HDAC5;HDAC4;DDIT3;FZD4;AKT1;ANXA3;EDN1;CEBPG
GO:1901524,1.5342872683033835,0.06317355935518332,0.29897820764239713,11,FBXW7;DNM1L;CTTN;SREBF2;BNIP3L;GSK3A
GO:0043116,-1.4956830402326633,0.06412478336221837,0.3011106592023603,14,FERMT2;AMOT;PDE3A;DDAH1;AKAP12;ADM;ANGPT1
GO:0045453,-1.4933422277392148,0.06412478336221837,0.3011106592023603,15,RAC2;ADRB2;TCIRG1;TPP1;CTSK
GO:0061025,1.4754230807688677,0.06427837537562607,0.3011106592023603,16,RIMS1;OPA1;NAPG;CHP1;VAMP2;NAPA
GO:0006661,1.4374840842341643,0.0641025641025641,0.3011106592023603,33,FIG4;SACM1L;MTMR6;PIP5K1A;SYNJ1;MTMR4;DGKE;PI4KA;INPP4A;MTMR7;PI4K2A;PIKFYVE;INPP5K;PIP5K1B;MTMR2
GO:0021675,1.5071065884030859,0.06473720976145046,0.3024903633777419,14,BDNF;B4GALNT1;SCN2A;AFG3L2;SCN1A;NAGLU
GO:0030879,-1.4794915968990094,0.0658578856152513,0.30617264499413543,15,SOX9;BCL2L11;ARHGAP5;GLI2
GO:1904706,-1.473023832491833,0.0658578856152513,0.30617264499413543,15,GNA13;GNA12;SOD2;CDKN1A;PRKG1;TGFB3;BMP4;GPER1;PDCD4;CDKN1B;CNN1
GO:0007198,1.5106767757126962,0.0665083135391924,0.3074775720557358,10,HTR1F;GNAI1;HTR1B;ADCY6;HTR4;HTR5A
GO:0050965,1.4892935954299988,0.06685972043857469,0.3074775720557358,14,ADORA1;NTSR1;HTR2A;ANO1;TAC1
GO:0035987,-1.4713102052960523,0.06666666666666667,0.3074775720557358,21,COL6A1;ITGA5;COL4A2;INHBA;ITGB2;ITGB5;ITGA7;ITGAV;MMP14
GO:0071526,1.447533286925651,0.06701030927835051,0.3074775720557358,29,PLXNA1;SEMA7A;SEMA4A;SEMA4D;SEMA5B;FARP2;PLXND1;MET;SEMA4C;PLXNA2
GO:0042147,1.4439163673455133,0.06716417910447761,0.3074775720557358,21,GCC2;TMEM87B;DCTN1;PREPL;RAB9B;RAB6A;PIKFYVE;CLTC
GO:0034605,-1.4020265044422788,0.0673076923076923,0.3074775720557358,36,LYN;BAG3;HMOX1;EEF1D;HSPA1B;HSPA1A;DNAJB1;HSF1;SLC52A3;CDKN1A
GO:0002244,-1.3947903749530368,0.0673076923076923,0.3074775720557358,36,LYN;CEBPD;RBM47;TP53;EEF2;PTPRZ1;ACP6;PTPN6;TGFB1;AP3B1;INHBA;REST;PLEK;SBDS;PTPRC;GATA2
GO:0051591,-1.432410649890293,0.06754530477759473,0.30779927251374234,24,THBD;DUOX1;RELA;CITED1;GUCD1;FOS;FOSB;CNGA3;MMP19;BCKDHB;PER1;BSG;NDUFS4;PKLR;COL1A1;CDO1;TEK
GO:0051965,1.4903745319286248,0.06781071794293966,0.3080681103936918,23,BDNF;PTPRD;EPHB2;ADGRB1;CLSTN1;NLGN1;AMIGO2;NRXN1;IL1RAP
GO:0047496,1.4722807832190838,0.06807511737089202,0.3080681103936918,11,RASGRP1;PAFAH1B1;DYNC1I1;NDEL1;PRKCZ
GO:0042130,-1.4695383132311648,0.0681063122923588,0.3080681103936918,20,CEBPB;VSIG4;HLA-DRB1;PTPN6;TGFB1;IL4I1;CD86;CD274;HLA-E
GO:0010631,-1.4899199107754733,0.06896551724137931,0.3081687311683964,13,PKN1;NANOS1;SMAD4;ARHGAP5
GO:0016064,-1.4827448807966523,0.06896551724137931,0.3081687311683964,13,CD74;IL4R;MYD88;TCIRG1;IRF7;FCER1G
GO:0055013,1.4467845052403046,0.0687960687960688,0.3081687311683964,17,CXADR;PRICKLE1;ALPK3;MTOR;TCAP;TTN;ACTN2;SLC8A1
GO:0042220,1.445721603439197,0.06889272202546624,0.3081687311683964,27,RGS4;DRD2;GRM2;HTR1B;CNR1;GRIA1;CHRNB2;ARC;MDM2;EFTUD2;UBE3A;CACNG4;SLC6A1;SMPD1
GO:0070507,1.430870334967778,0.06835443037974684,0.3081687311683964,19,TPPP;GSK3B;MARK2;PAFAH1B1;MAPT;EPHA3;PRKAA2;TRAF3IP1;PRKAA1;CYLD;TAOK1;GSK3A
GO:0005977,-1.4308944297423962,0.06919275123558484,0.3084354843213358,24,PYGL;IL6ST;PPP1R3D;PPP1CC;PPP1R3B;COMT;PHKA2;PHKA1
GO:0034727,1.468098760393785,0.0703972396042185,0.31304666210474935,15,ULK3;ATG2B;ULK2;RB1CC1;ATG9A;ATG4B;ATG4C;ATG13
GO:0010761,-1.4776358010602486,0.0706896551724138,0.3131654952261688,13,PLEC;TNS1;PML;SGPL1;AQP1;NHERF1;IQGAP1
GO:0016241,1.406100030400297,0.07103825136612021,0.3131654952261688,39,MAPK8;CDK5R1;CDK5;EXOC1;ATP6V0D1;MTOR;GBA1;ATP6V1C1;ATP6V0A1;EXOC8;PIK3C3;PRKAA2;PIK3R4;UCHL1;BECN1;ATP6V1A;ATP13A2;ATP6V1H;ATP6V1E1;CASP3;ATP6V0B;EXOC4
GO:0071356,-1.3586330545997882,0.07110438729198185,0.3131654952261688,70,ZFP36L1;NFATC1;CD40;NR1D1;YBX3;GBP1;MAP3K5;RPS3;CTSK;RELA;CCL2;NFE2L2;CHI3L1;RIPK1;VCAM1;PCK2;AKAP12;ERBIN;NKX3-1;PYCARD;ZFP36;NFKB1
GO:0051260,1.3336312479707826,0.07102272727272728,0.3131654952261688,57,KCNA1;KCNA6;KCTD1;PRMT8;KCNB1;KCNA2;ALS2;KCNC3;ECT2;GLRA3;APP;MAPT;RS1;KCND2;DNM1;EHD3;ARC
GO:0010804,-1.470087243823922,0.07279029462738301,0.31775848801501627,14,TNFRSF11B;F2RL1;GSTP1;CARD8;PPP2CB;TANK;NAIP
GO:0140467,-1.4403660219769443,0.07279029462738301,0.31775848801501627,15,CEBPD;CEBPB;NFE2L2;JUN;FOS;CREB3;DDIT3;CEBPG
GO:0045429,-1.4090139298669113,0.07234726688102894,0.31775848801501627,34,TICAM1;CLU;TLR4;DDAH2;TLR5;SOD2;HBB;DDAH1;NFATC3;APOE;ITGB2
GO:1990830,-1.3584709341476584,0.07283763277693475,0.31775848801501627,67,TRIM25;PAX6;LRAT;RPS16;SHMT1;CTH;BCAT2;EPS8;KLF5;PML;ICAM1;XBP1;GCLM;RFX2;NUP35;HK2;SOCS3;PIGA;RARG;PHC1;SIRT1;SLC25A5;HNRNPU;DTX1;HELLS;ABCD4;FZD4;KLF4;SRM
GO:0050870,-1.4293542249089182,0.0732899022801303,0.31897567398988147,23,HLA-DPB1;HLA-DRB5;HLA-DPA1;HLA-DRA;HLA-DRB1;CCL2;CD4;HLA-DMA;HLA-DQA1;PYCARD;B2M;HLA-DMB
GO:0071773,-1.4721841110053333,0.07482993197278912,0.3191033726963679,16,SOX9;BMPR1B;SMAD4;SPINT1;SMAD9;BMPR1A;BMP7
GO:0006123,-1.4685860394139865,0.07452339688041594,0.3191033726963679,14,COX7C;COX4I1;COX5B;COX7A2L;COX8A;COX6A1;COX6B1;NDUFA4;COX6C
GO:0050766,-1.422081599145281,0.07413509060955518,0.3191033726963679,24,MERTK;RAB27A;FCGR1A;FCER1G;TREM2;FCGR2A;CYBA;PYCARD;BTK;CALR;PTPRC;GATA2;SOD1
GO:0032526,-1.4215570139383022,0.07419354838709677,0.3191033726963679,31,GJB2;LRAT;AQP3;DKK1;ASCL1;RARG;IGFBP7;WNT9B;RXRA;BMP6;PTCH1;MICB;CD38;KLF4;TBX2
GO:0048147,-1.4189326869133474,0.07413509060955518,0.3191033726963679,24,GSTP1;MYC;TP53;CD300A;SOD2;MED25;CDC73;SKI;PARP10;PEX2;EMD;BAX;FTH1
GO:0001659,1.4007634159636437,0.0748792270531401,0.3191033726963679,16,DRD2;CIDEA;ADORA1;NTSR1;TRPM2;HTR2A;NAPEPLD
GO:0070371,-1.3817085087403722,0.07424960505529225,0.3191033726963679,37,ZFP36L1;TLR4;SOX9;SMAD4;KARS1;FGF2;MYC;SPRY1;DUSP9;CD2AP;IQGAP3;RIPK2;LGALS9;ITGAV;MAPK3;OXTR;ZFP36L2;INPPL1;NOD1
GO:1902476,1.3501452596149166,0.07377049180327869,0.3191033726963679,46,GABRG3;OCA2;SLC12A2;GABRA1;ANO1;SLC25A14;GLRA3;GABRB2;SLC12A5;GLRB;SLC1A1;GABRB3;CLCN5;GABRA4;SLC25A27;SLC26A4;SLC17A8;CLCN7;GABRA3;GLRA2;SLC6A1
GO:0007169,-1.3414612816321392,0.07469512195121951,0.3191033726963679,65,DDR2;LYN;ERBB2;CSF1;EGFR;NTRK2;ANGPTL1;FGFR1;MERTK;DDR1;CD4;YES1;FYN;AXL;PDGFRB;DOK1;ROR2;FGR;LCP2;BLNK
GO:0030855,-1.3762268134522828,0.07692307692307693,0.32705631550897146,36,TGFB2;LGALS3;TPP1;ID3;ANXA4;CPT1A;CES1;CASP6;TAGLN;DHRS9;TGFB1I1;PCNA;COL4A1;CBR1;TST;SULT1B1;ALDOC;ACADVL;GSTK1
GO:1902176,-1.4700277424937422,0.07772020725388601,0.32968410496406486,12,HSPB1;NFE2L2;SOD2;FYN;GPX1;PARK7;SIRT1;AKT1;MAPK7
GO:0032731,-1.3837709460537706,0.0781758957654723,0.3308547680557115,35,MYD88;TLR4;F2RL1;STAT3;RELA;HSPB1;IFI16;RIPK2;LGALS9;TYROBP;CARD8;PYCARD;GSDMD;LPL;CASP1;NOD1;JAK2;CASP8
GO:0045948,1.4756802089360224,0.07838479809976247,0.33097801215977685,10,RPS6KB1;YTHDF3;MTOR;DHX29;DDX3X;LARP1
GO:0070542,-1.4535671557042205,0.07931034482758621,0.3317565436770735,13,FOXO1;SOX9;TLR2;TBXAS1;CAT;UCP2
GO:0035909,-1.4502091065302765,0.07931034482758621,0.3317565436770735,13,EYA1;LRP1;FKBP10;PDGFRB;NPRL3;ADAMTS9;JAG1;CHD7;TBX2
GO:0060333,-1.4461771549648836,0.07917383820998279,0.3317565436770735,10,TP53;IRF1;IFNGR1;JAK1;HCK;JAK2;RAF1;TYK2
GO:0035666,-1.443746584021578,0.07917383820998279,0.3317565436770735,10,TICAM1;TLR4;TICAM2;IRF3;CD274
GO:0061844,-1.4003715938089047,0.07947019867549669,0.3317565436770735,25,CXCL5;LGALS3;S100A9;RPS19;FAU;CCL2;RNASE6;RPL39;RPL30;ADM;H2BC21;B2M;HAMP
GO:0034058,1.4604738373534403,0.08076009501187649,0.3346690131311764,10,VPS41;VPS18;RAB14;VPS11;RAB4B;VPS39;VPS33A
GO:0051560,1.4541360118733833,0.08076009501187649,0.3346690131311764,10,SLC8A3;ANXA6;AFG3L2;C19orf12;IMMT
GO:0045591,-1.4422943252359366,0.08089500860585198,0.3346690131311764,10,BCL6;VSIR;TGFB1;IL4I1
GO:0050680,-1.354196374094563,0.08056872037914692,0.3346690131311764,37,TGFB2;PAX6;TGFBR3;SOX9;SOX2;CDKN2B;NOTCH1;TGFB1;B4GALT1;NKX3-1;CDC73;B2M;RGN;AR;DAB2;PEX2
GO:0033574,-1.4441422247908802,0.08139534883720931,0.3352322980073878,20,TSPO;NQO1;HSF1;PSPH;TBXA2R;NKX3-1;CFLAR;BGLAP;CALR;CAD;EDN1;MSTN
GO:0034332,1.3644504374955262,0.08121827411167512,0.3352322980073878,28,CDH10;CDH8;CDH1;EPHA4;CDH6;EFNB2;NUMBL;CDH12;CDH11;CDH3;CDH9;CDC42
GO:0090128,1.4520477178528681,0.08215962441314555,0.33687275845122705,11,SEMA7A;CLSTN1;CNTNAP1;YWHAZ;NEFL;AGO2
GO:2000311,1.4496368426690984,0.08215962441314555,0.33687275845122705,11,CACNG3;NLGN1;CACNG8;CACNG2;CACNG4;NLGN2
GO:0050770,1.4237628548139358,0.08293838862559241,0.3393101632438125,13,GSK3B;MARK2;PAK3;LRRC4C;PAK1;EPHA4;EPHB3
GO:0007275,-1.3543037969956464,0.08333333333333333,0.340169992609017,36,DDR2;ROR1;ERBB2;EGFR;NTRK2;FGFR1;MERTK;DDR1;AXL;PDGFRB;ROR2;EPHB4
GO:0017157,1.4158722672394553,0.08353808353808354,0.34025135352568975,17,PCLO;TPCN2;SYT1;VAMP2;RIMS2;NSF;RAB37
GO:0001732,-1.4465111767536865,0.0846286701208981,0.3431748495431132,12,EIF3E;EIF3F;EIF3H;EIF3D;EIF3G;EIF3I;EIF3C;EIF3CL;EIF3A;EIF3J
GO:0006402,-1.4372257958107115,0.0846286701208981,0.3431748495431132,12,HSPA1B;HSPA1A;ZFP36;ZFP36L2;ERN1;LSM2
GO:0001964,1.4470963996445099,0.0855106888361045,0.3438689484577717,10,KCNA1;GRIN2A;CSMD1;GLRB;PRKN
GO:0050773,1.4460962865599367,0.0855106888361045,0.3438689484577717,10,BCL11A;MARK1;CDKL5
GO:0007129,1.4392622082922077,0.08685446009389672,0.3438689484577717,11,FANCD2;NDC1;SUN1;MRE11;CCNE1;MEIOB;CCNE2
GO:0098761,-1.4339159181215015,0.08506944444444445,0.3438689484577717,11,YBX1;BTK;STIP1;HSPD1;CRKL;ATIC;P4HB;PDIA3;GIPC1
GO:0014032,-1.4319419675961567,0.08680555555555555,0.3438689484577717,11,SOX9;RDH10;BMPR1A;FOXC1
GO:0035313,-1.4299004485957347,0.08680555555555555,0.3438689484577717,11,ITGA5;ITGB5;ITGAV;ADAM17;AJUBA;ITGB1;ACVRL1;COL5A1;HBEGF
GO:0060037,-1.4293417324695585,0.08605851979345955,0.3438689484577717,10,EYA1;ECE1;BMP7;TGFBR1;NKX3-1;PTCH1;SIX4;TBX2
GO:0001894,-1.4284442283667855,0.08637873754152824,0.3438689484577717,20,NANOS1;YAP1;PERP;SOX9;WWTR1
GO:1904871,-1.4268528111077114,0.08605851979345955,0.3438689484577717,10,CCT6A;CCT3;LARP7;TCP1;MEPCE;CCT4;CCT7;CCT5
GO:0023019,-1.4168571593443409,0.08665511265164645,0.3438689484577717,15,PAX6;TRAF3IP2;NEUROD1;IRF3;MSX1;P2RY1;SMAD2
GO:0043410,-1.2767671434516532,0.08659217877094973,0.3438689484577717,125,MAP2K3;LPAR3;CD74;LYN;FZD7;ERBB2;IGFBP3;ADRB2;CD40;HGF;NTRK2;MAP4K1;F2R;SOX2;TRIM5;FGFR1;FGF2;HLA-DRB1;ROCK1;CD4;PELI2;TGFB1;IQGAP3;CD81;IL6R;SYK;ADRA1A;GPR37L1;IQGAP1;LPAR2;SHC1;TGFB3;EFNA1;TLR9
GO:0043537,-1.4290572220700615,0.08838821490467938,0.34560716584423945,14,FGF2;GADD45A;TGFB1;APOE;JUP
GO:0043330,-1.42580296772761,0.08838821490467938,0.34560716584423945,14,TICAM1;TLR3;IRAK3;SLC3A2;NFKBIA;RIPK2
GO:0045787,-1.4184347882630146,0.08833333333333333,0.34560716584423945,21,TGFB2;TCF3;BCL2L11;RPS15A;NR2E1;ASCL1
GO:0006688,1.3834198968739815,0.08860759493670886,0.34560716584423945,18,ST8SIA5;B3GALT4;FUT1;B4GALT6;ST8SIA3;UGT8;FUT4
GO:0007259,-1.3682974897532185,0.08794788273615635,0.34560716584423945,35,CD40;STAT5A;STAT3;NMI;IFNAR2;CCL2;TNFRSF1A;NEUROD1;STAT5B;HAMP;CSF2RB;FGFR3;JAK1;JAK2
GO:0046329,1.3568827539724493,0.08860759493670886,0.34560716584423945,19,ITCH;DUSP3;PAFAH1B1;SIRPA;PRKN;CYLD;DUSP10;MECOM;NCOR1;MEN1;HDAC3;DACT1
GO:0042776,-1.301575900220518,0.08832807570977919,0.34560716584423945,53,SDHD;NDUFS8;NDUFB11;NDUFC1;NDUFB4;NDUFS5;NDUFA6;ATP5PO;NDUFB9;NDUFA13;ATP5F1E;NDUFA12;NDUFB7;SDHC;NDUFA11;NDUFA1;ATP5ME;NDUFA2;NDUFS6;ATP5MG;NDUFB8;NDUFB10;ATP5PD;NDUFB3;NDUFA3;NDUFS4;SDHB;ATP5F1D;ATP5PF;NDUFB1;NDUFA7;NDUFA8;ATP5MF;NDUFB6
GO:0007623,1.3140439887426691,0.0893854748603352,0.34790414210967674,50,ATOH7;BMAL2;F7;PROKR2;KLF10;HOMER1;ADCY1;GSK3B;EGR3;NOS2;HTR7;CLOCK;PROX1;KLF9;NDUFA9
GO:0003222,-1.4290982914702348,0.08981001727115717,0.3480847195709481,12,TGFB2;BMPR1A;NOTCH1;TGFBR1;ENG;CHD7
GO:0008542,1.3879028386296153,0.08974358974358974,0.3480847195709481,33,HMGCR;DRD2;GRIN2A;CDK5;PDE1B;APP;CHRNB2;SYNGAP1;NOG;BRAF;NF1;GRIN1
GO:0021983,-1.4452969420812924,0.09013605442176871,0.34861444577831135,16,PAX6;SOX2;GLI1;SALL1;GLI2;BMPR1A
GO:0045454,-1.3815807787772711,0.09046052631578948,0.34913590974291075,28,NFE2L2;NQO1;PRDX1;GPX1;SLC2A10;PRDX6;PRDX4;NOS3;TXN2;GIT1;TXNRD1;DDIT3;SELENOS;APEX1;GCLC;BOLA3;TXN;TXNRD2;PRDX5;PRDX3
GO:0045618,-1.4220285254409633,0.09153713298791019,0.3507463684312559,12,NOTCH1;PKP1;MACROH2A1;FOXC1;ETV4;NUMA1
GO:0045600,-1.3642153491735014,0.09163987138263666,0.3507463684312559,34,ZFP36L1;ADIRF;WIF1;CEBPB;SIRT6;KLF5;WDFY2;XBP1;ZFP36;LPL;LRP5;TRPM4;ZBTB16
GO:0031122,1.363441046114638,0.09113924050632911,0.3507463684312559,24,TUBGCP5;MAPT;CHP1;IFT172;DYNC1H1;SLK;TUBGCP3;TUBG1;TUBGCP6;TUBGCP2;WDR73;KATNB1;PCM1;CLIP2
GO:0030335,-1.2463786842780469,0.09153952843273232,0.3507463684312559,163,LYN;CSF1;VSIR;FERMT2;EGFR;HGF;CXCL16;RHOC;F2RL1;F2R;STAT3;GLI1;CCN1;GNAI2;FERMT3;F3;ITGA6;SMO;CCL2;MYLK;ITGA5;SOD2;MDK;NOTCH1;RACK1;TGFB1;S1PR1;PECAM1;TGFBR1;XBP1;PDGFRB;AIF1;SDCBP;ITGAV;LAMC2;ROR2;FGR;PRKCA;MMP14;ADAM17;RDX;CD274;CD151;IL1B;RHOD;TJP1;GRN;MAZ;CSF1R;DAB2;MYO1C;CREB3;HSPA5;JAK2;CASP8;TRADD;UBE2I;SEMA3F;ITGB1
GO:0031589,-1.4244650878650946,0.09243697478991597,0.35306321698804005,17,PRKX;ITGA6;ITGA5;ATP1B2;ANGPT1;SMAD6;ITGAV;SORBS1;VWF
GO:0043409,1.3662068621789027,0.09278350515463918,0.3536530703720305,29,DUSP6;PRKCD;DUSP3;GBA1;PIK3CB;NF1;P2RX7;SPRED1;DUSP4;SH2B3
GO:0032930,-1.4266771748382425,0.0935374149659864,0.3545156942037358,16,EGFR;F2RL1;GNAI2;GSTP1;AGT;TGFB1;ITGB2;SYK;TYROBP
GO:0060252,-1.410242410722241,0.09358752166377816,0.3545156942037358,14,LYN;EGFR;NTN1;TSPO;PPP1CC
GO:0071456,-1.2891287817547321,0.09329446064139942,0.3545156942037358,97,HIF3A;ZFP36L1;DDR2;ACAA2;SIRT4;MYC;TP53;AQP3;NFE2L2;SDHD;HIF1A;TREM2;LMNA;NOTCH1;BMP7;TGFB1;MALAT1;AQP1;CBS;MT3;INHBA;NKX3-1;CFLAR;HILPDA;EGLN3
GO:0050966,1.42310683291338,0.09501187648456057,0.3578231292517007,10,KCNA1;TRPA1;HTR2A;SCN1A;BACE1;CXCL12
GO:2000573,-1.418077034723233,0.09482758620689655,0.3578231292517007,13,NFATC1;PRKD2;HGF;FGF2
