Gene ID,Mean Expr,log2FC,log2FC SE,p-value,adj. p-value,Gene Symbol
127262,956,0.0276,0.0872,0.711,0.842,TPRG1L
440567,2390,-0.026,0.0799,0.712,0.842,UQCRHL
6124,77.9,-0.03,0.141,0.712,0.842,RPL4
149069,71,-0.0286,0.145,0.713,0.843,DCDC2B
3921,372,0.0309,0.109,0.714,0.844,RPSA
92346,123,-0.031,0.128,0.716,0.844,C1orf105
100526842,4310,-0.0238,0.071,0.716,0.844,RPL17-C18orf32
6139,4310,-0.0238,0.071,0.716,0.844,RPL17
149095,79.2,-0.0298,0.14,0.716,0.844,DCST1
100996442,37.6,0.026,0.152,0.717,0.844,NA
11223,27.1,0.0229,0.158,0.717,0.844,NA
100507634,87.2,0.03,0.138,0.718,0.844,NA
100996740,14.9,-0.019,0.162,0.718,NA,NA
100506795,14.8,-0.0142,0.166,0.719,NA,LINC01354
114548,9.82,-0.0153,0.165,0.719,NA,NLRP3
6282,8070,0.0238,0.0735,0.719,0.845,S100A11
26994,10000,0.0272,0.0885,0.719,0.845,RNF11
115572,52,-0.0268,0.149,0.72,0.845,TENT5B
101927999,16.8,0.0196,0.162,0.72,NA,NA
56998,4160,0.0253,0.0806,0.722,0.847,CTNNBIP1
58497,3500,-0.0215,0.0655,0.723,0.847,PRUNE1
5362,1410,0.0295,0.105,0.723,0.847,PLXNA2
64789,21.4,0.0215,0.159,0.724,NA,EXO5
27184,13.5,-0.0175,0.163,0.726,NA,NA
266971,253,0.0301,0.119,0.727,0.852,NA
109864271,3750,0.0231,0.0732,0.728,0.852,NA
109864272,3750,0.0231,0.0732,0.728,0.852,NA
101927765,38.6,-0.0225,0.156,0.729,0.852,NA
8420,4110,0.0213,0.0674,0.731,0.854,SNHG3
105378714,21.3,-0.0183,0.162,0.731,NA,NA
105373265,55.6,-0.0259,0.147,0.731,0.854,NA
25909,33300,-0.0248,0.0814,0.731,0.854,AHCTF1
105378841,10.6,-0.0149,0.165,0.732,NA,NA
65005,5960,-0.0208,0.0664,0.733,0.855,MRPL9
58155,3910,0.0239,0.0782,0.734,0.856,PTBP2
10450,4070,0.0215,0.0693,0.735,0.856,PPIE
646626,25.8,-0.0213,0.157,0.735,0.856,NA
79707,4010,0.0203,0.0651,0.736,0.856,NOL9
255104,10.8,0.0155,0.164,0.736,NA,TMCO4
64754,4310,0.0211,0.0684,0.737,0.858,SMYD3
80128,18.4,-0.0192,0.16,0.738,NA,TRIM46
107987398,23,-0.0195,0.159,0.739,0.858,NA
4697,526,0.0263,0.0941,0.739,0.858,NDUFA4
100873952,64.2,-0.0255,0.146,0.739,0.858,SZT2-AS1
2630,1630,-0.0249,0.102,0.739,0.858,NA
200035,664,-0.0249,0.0879,0.74,0.858,NUDT17
6651,197,0.0284,0.114,0.74,0.858,SON
401149,12.5,0.0157,0.164,0.741,NA,NA
100996756,132,0.0282,0.125,0.742,0.859,NA
102466723,13.9,0.0169,0.163,0.742,NA,MIR6734
54680,3830,0.0233,0.079,0.742,0.859,ZNHIT6
353500,57.9,-0.0239,0.149,0.745,0.862,BMP8A
5910,27.4,-0.0205,0.157,0.748,0.865,RAP1GDS1
400728,32.9,0.0218,0.155,0.749,0.865,FAM87B
107985840,14,-0.0152,0.164,0.749,NA,NA
10928,49.1,0.0241,0.148,0.75,0.866,RALBP1
105371228,20.4,-0.0176,0.161,0.751,NA,NA
105371692,53.2,-0.0239,0.147,0.751,0.867,NA
100288778,57.8,-0.024,0.146,0.754,0.869,WASH8P
26751,3060,0.0213,0.0764,0.754,0.869,SH3YL1
127550,8.21,-0.0123,0.166,0.754,NA,A3GALT2
83756,25.6,-0.0188,0.159,0.754,0.869,TAS1R3
101928979,81.6,0.0258,0.137,0.756,0.87,NA
2271,5720,0.0213,0.0761,0.756,0.87,FH
8337,32.1,-0.0199,0.156,0.757,0.87,H2AC18
440672,1080,-0.0233,0.0885,0.757,0.87,NUDT4B
767846,293,-0.0256,0.107,0.758,0.87,NA
692085,76.6,0.0253,0.139,0.758,0.87,SNORD45C
102724571,32.9,0.0208,0.155,0.758,0.87,NA
64783,2440,-0.0192,0.0682,0.758,0.87,RBM15
101929788,12.1,0.0149,0.163,0.759,NA,NA
3155,1460,0.0218,0.0811,0.76,0.871,HMGCL
6392,178,0.026,0.124,0.76,0.871,SDHD
105376805,25.1,-0.0187,0.158,0.76,0.871,NA
25790,33.4,-0.02,0.155,0.761,0.871,CFAP45
101929703,132,-0.0254,0.132,0.762,0.871,NA
644961,268,-0.0253,0.11,0.763,0.872,NA
728855,11.4,-0.0141,0.164,0.764,NA,NA
55811,28,-0.0193,0.156,0.764,0.873,ADCY10
2275,483,0.0259,0.113,0.767,0.875,FHL3
58512,352,-0.0239,0.1,0.768,0.875,DLGAP3
492303,167,-0.0251,0.117,0.768,0.875,NA
6281,11000,-0.0244,0.0875,0.769,0.875,S100A10
81875,6860,-0.018,0.0666,0.769,0.875,ISG20L2
1503,16800,0.018,0.0614,0.769,0.875,CTPS1
100506963,1090,0.0208,0.0786,0.769,0.875,ELOA-AS1
723790,33.1,-0.019,0.156,0.769,0.875,H2AC19
6301,20000,-0.0173,0.0649,0.77,0.875,SARS1
9473,49.7,-0.0207,0.151,0.771,0.875,THEMIS2
101929540,11.7,-0.0137,0.164,0.772,NA,NA
112268277,18.3,-0.0162,0.16,0.772,NA,NA
388695,1680,0.0195,0.0747,0.772,0.876,LYSMD1
102724865,65.7,0.0232,0.142,0.772,0.876,NA
100506696,12.1,0.0139,0.164,0.772,NA,PCAT6
8934,12000,0.018,0.0687,0.774,0.877,RAB29
79871,4490,-0.0212,0.0861,0.774,0.877,RPAP2
231,13.4,0.0139,0.163,0.775,NA,AKR1B1
204,21700,0.0172,0.064,0.775,0.877,AK2
100996251,21,0.0168,0.159,0.778,NA,LRIG2-DT
574029,9.85,-0.0123,0.165,0.778,NA,NA
6491,4710,0.019,0.0748,0.778,0.88,STIL
29968,31.9,0.0191,0.154,0.779,0.88,PSAT1
246182,52.5,-0.0214,0.146,0.779,0.88,NA
106635533,3920,0.0201,0.0799,0.779,0.88,NA
2787,8180,0.0188,0.0717,0.782,0.882,GNG5
100133331,124,-0.023,0.135,0.782,0.882,NA
170688,899,-0.0219,0.0904,0.782,0.882,NA
692073,73.1,-0.0225,0.138,0.783,0.883,SNORA16A
112268259,1640,-0.019,0.0785,0.784,0.883,NA
112268262,21.7,-0.016,0.159,0.785,NA,NA
8458,9770,-0.0144,0.0622,0.786,0.885,TTF2
10076,140,-0.0227,0.131,0.787,0.885,PTPRU
101243545,26.7,-0.0163,0.158,0.788,0.886,LINC02067
29089,16100,0.0168,0.0664,0.789,0.886,UBE2T
406955,15.6,0.0142,0.162,0.791,NA,MIR181B1
1141,11000,-0.0151,0.0613,0.791,0.889,CHRNB2
2060,10900,0.0173,0.0781,0.792,0.889,EPS15
105372876,31.3,0.018,0.153,0.793,0.89,DYRK3-AS1
400752,21,0.015,0.16,0.795,NA,LINC01144
105373354,33.9,-0.0174,0.154,0.796,0.892,TMEM18-DT
100422986,71.9,0.0202,0.145,0.797,0.893,MIR3125
55740,11700,0.018,0.0785,0.798,0.894,ENAH
6155,36.2,-0.0177,0.151,0.801,0.896,RPL27
101929814,15.5,-0.0133,0.161,0.802,NA,NA
102465529,9.39,-0.0107,0.165,0.802,NA,MIR6878
467,1030,0.0187,0.0866,0.803,0.898,ATF3
9906,4260,-0.0164,0.0733,0.803,0.898,NA
728642,2140,0.0176,0.0789,0.804,0.898,CDK11A
57116,273,-0.0206,0.109,0.805,0.899,ZNF695
376693,63.2,0.0197,0.142,0.805,0.899,NA
642946,219,0.0207,0.11,0.807,0.899,FLVCR1-DT
407046,86.7,-0.0197,0.136,0.807,0.899,MIR9-1
102724563,137,0.0208,0.123,0.807,0.899,NA
107984948,77.1,-0.0195,0.14,0.808,0.899,NA
105378731,7.71,0.00909,0.166,0.808,NA,NA
100874249,30.7,-0.0163,0.154,0.808,0.899,DENND5B-AS1
359948,3220,-0.0169,0.0788,0.808,0.899,IRF2BP2
127833,92.5,0.0193,0.139,0.811,0.902,SYT2
284723,40.3,0.0171,0.15,0.813,0.904,SLC25A34
100131205,245,-0.0195,0.108,0.814,0.904,NA
2780,64.1,0.0186,0.142,0.815,0.904,GNAT2
100506299,47.8,0.0165,0.151,0.817,0.906,ID2-AS1
440926,470,-0.018,0.0951,0.818,0.907,NA
81579,11.7,0.0104,0.164,0.818,NA,PLA2G12A
10286,5030,0.0154,0.0734,0.819,0.908,BCAS2
728448,69.6,0.0184,0.14,0.82,0.908,NA
100874278,161,-0.0192,0.122,0.821,0.908,ERI3-IT1
656,470,0.018,0.0953,0.821,0.908,BMP8B
64960,3460,0.0148,0.0725,0.821,0.908,MRPS15
388759,13.4,-0.0105,0.163,0.822,NA,LINC02897
107985733,130,0.0189,0.128,0.822,0.908,NA
692234,39.2,0.0162,0.152,0.822,0.908,NA
55108,3940,0.0155,0.0774,0.823,0.908,BSDC1
105378691,21.7,0.013,0.159,0.824,NA,NA
388572,17.3,0.0122,0.16,0.829,NA,NA
105371450,978,0.0175,0.0993,0.83,0.914,THBS3-AS1
100507670,55.9,0.0163,0.147,0.83,0.914,NA
64121,3370,0.0147,0.0729,0.831,0.914,RRAGC
23352,30500,-0.0138,0.0691,0.831,0.914,UBR4
6277,24.6,0.0133,0.157,0.831,0.914,S100A6
6217,19.4,0.0123,0.159,0.831,NA,RPS16
7184,42,0.0154,0.15,0.833,0.916,HSP90B1
107985227,23.5,-0.0127,0.157,0.834,0.917,NA
8790,1750,-0.016,0.0891,0.834,0.917,FPGT
105371254,81.2,0.017,0.138,0.835,0.917,NA
105378622,182,-0.0176,0.118,0.835,0.917,NA
105378892,50.6,-0.0157,0.145,0.836,0.917,NA
1810,6500,-0.0253,0.0867,0.836,0.917,DR1
723788,19.3,-0.0117,0.159,0.838,NA,NA
101928068,103,0.0167,0.139,0.838,0.918,NA
440584,46.2,0.0151,0.149,0.838,0.918,SLC2A1-DT
130814,2550,0.0146,0.0828,0.841,0.92,SLC66A3
100287049,234,0.017,0.113,0.842,0.92,DCAF8-DT
107984966,19.2,0.0105,0.162,0.842,NA,NA
116461,6890,0.0126,0.081,0.842,0.921,TSEN15
246181,118,0.0167,0.128,0.843,0.921,AKR7L
9674,961,-0.016,0.103,0.844,0.921,KIAA0040
6208,1220,-0.0152,0.0927,0.844,0.921,RPS14
5255,214,-0.0164,0.114,0.845,0.922,PHKA1
101927084,9,0.00799,0.165,0.846,NA,NA
6144,1300,0.0144,0.0859,0.847,0.923,RPL21
5511,6820,-0.0116,0.0649,0.848,0.924,PPP1R8
399744,11,-0.00857,0.164,0.848,NA,NA
58505,11.3,0.00833,0.165,0.849,NA,OSTC
3633,2330,0.0121,0.0695,0.849,0.924,INPP5B
105378683,43.6,0.0142,0.148,0.849,0.924,TMEM269-DT
5129,77.4,-0.0147,0.143,0.85,0.924,CDK18
104472714,18.5,0.0105,0.16,0.852,NA,DISC1-IT1
9015,588,-0.014,0.0937,0.852,0.926,TAF1A
3939,39.6,0.0127,0.153,0.852,0.926,LDHA
6886,11.9,-0.00882,0.163,0.852,NA,TAL1
2633,595,-0.0147,0.0934,0.853,0.926,GBP1
100289061,8.5,-0.00689,0.166,0.853,NA,ADAMTSL4-AS2
6248,1320,-0.0123,0.0783,0.854,0.926,RSC1A1
112268258,54.2,0.0144,0.144,0.854,0.926,NA
10753,18.3,0.00998,0.161,0.854,NA,CAPN9
101928043,36.7,-0.0127,0.151,0.854,0.926,LINC01635
100505832,223,-0.0154,0.116,0.855,0.926,NA
100287171,635,-0.0149,0.102,0.855,0.926,WASHC1
5771,21.9,-0.0106,0.158,0.856,NA,PTPN2
51592,15300,0.0134,0.0813,0.857,0.926,TRIM33
11218,6570,0.0129,0.0824,0.857,0.926,DDX20
6429,8350,0.0107,0.0638,0.857,0.926,SRSF4
105373264,98.9,0.0155,0.131,0.858,0.926,NA
10465,4240,-0.00588,0.0669,0.858,0.927,PPIH
102723436,44.3,0.0131,0.148,0.86,0.928,NA
79626,13.6,0.00864,0.163,0.86,NA,TNFAIP8L2
105378715,83.2,0.0143,0.137,0.862,0.929,FAF1-AS1
692197,107,-0.0143,0.133,0.862,0.93,NA
107985798,9.37,-0.00737,0.164,0.863,NA,NA
126859,17.2,0.00922,0.161,0.863,NA,AXDND1
107985911,29.9,0.0114,0.154,0.864,0.93,NA
103021295,50.6,-0.0126,0.145,0.868,0.934,NA
100506392,255,0.014,0.108,0.868,0.934,SLC16A1-AS1
6147,37.5,-0.0113,0.152,0.868,0.934,RPL23A
6007,15.2,-0.00852,0.161,0.868,NA,RHD
100527978,322,0.0136,0.103,0.869,0.934,TLCD4-RWDD3
6738,17900,0.0127,0.0954,0.871,0.935,RO60
102723817,87.6,-0.0135,0.133,0.871,0.936,CNIH3-AS2
440695,16.9,0.00893,0.16,0.874,NA,ETV3L
102466724,25.7,0.00992,0.157,0.874,0.938,MIR6739
80335,11.7,-0.00723,0.163,0.875,NA,WDR82
54996,116,-0.0131,0.128,0.876,0.938,MTARC2
6059,407,0.0131,0.108,0.876,0.938,ABCE1
6235,18.6,-0.00861,0.16,0.876,NA,RPS29
10561,2140,-0.0113,0.0847,0.876,0.938,IFI44
541468,236,0.0132,0.11,0.877,0.938,LURAP1
984,3360,-0.0108,0.082,0.877,0.938,CDK11B
5928,29700,0.0103,0.0718,0.878,0.939,RBBP4
101928673,31.6,-0.0102,0.153,0.879,0.94,PRDX6-AS1
93974,3610,0.00954,0.068,0.88,0.94,ATP5IF1
100996301,36,-0.0103,0.152,0.881,0.94,FOXD3-AS1
23266,67200,-0.0105,0.0768,0.881,0.94,ADGRL2
101929733,13.5,0.00762,0.162,0.881,NA,LINC01954
100996702,28,0.00965,0.155,0.882,0.94,LINC01356
101929643,24.5,0.00929,0.156,0.883,0.94,NA
9923,4830,0.00968,0.0723,0.883,0.94,ZBTB40
6548,1080,0.0123,0.105,0.883,0.94,SLC9A1
7326,49.6,-0.011,0.145,0.884,0.94,UBE2G1
105372902,22.8,-0.00875,0.157,0.885,0.942,NA
10412,11.2,-0.00597,0.165,0.886,NA,NSA2
51097,17300,0.00705,0.0716,0.887,0.943,SCCPDH
101929819,11.4,0.00657,0.164,0.887,NA,NA
55791,3700,0.0105,0.0846,0.887,0.943,LRIF1
10691,2770,0.00893,0.0686,0.888,0.943,GMEB1
105378744,9.94,0.00597,0.165,0.89,NA,LINC01767
286826,1150,-0.0111,0.0891,0.891,0.945,LIN9
90529,213,0.0115,0.113,0.893,0.945,STPG1
50486,94.3,0.0113,0.133,0.893,0.945,G0S2
94161,33.6,0.00918,0.153,0.893,0.945,SNORD46
7151,25.1,-0.00845,0.155,0.893,0.945,NA
9782,135,0.0114,0.124,0.894,0.945,MATR3
8891,4200,0.00878,0.0719,0.894,0.945,EIF2B3
7336,11.4,0.00593,0.164,0.894,NA,UBE2V2
10420,108,-0.0111,0.128,0.894,0.945,TESK2
107984947,179,0.0114,0.116,0.895,0.945,NA
677885,9.35,0.00521,0.166,0.896,NA,SNORA59A
9156,9550,-0.00792,0.0672,0.897,0.947,EXO1
64216,3790,-0.00851,0.0743,0.898,0.948,TFB2M
646976,25.2,0.00808,0.156,0.899,0.948,NA
105378862,90.4,-0.0105,0.133,0.899,0.948,NA
8407,12200,0.00935,0.0843,0.9,0.949,TAGLN2
6513,7510,-0.00887,0.0833,0.902,0.949,SLC2A1
101867536,49.3,0.00948,0.146,0.902,0.949,PRNCR1
8613,5090,-0.00755,0.0684,0.902,0.949,PLPP3
391059,96,0.01,0.139,0.903,0.95,FRRS1
100527964,361,0.0101,0.104,0.904,0.95,ACBD6
677771,11.1,0.00573,0.163,0.904,NA,SCARNA4
105371211,11.9,0.00592,0.163,0.905,NA,NA
107985595,24.8,-0.00716,0.157,0.905,0.95,NA
81493,7580,0.00894,0.0773,0.906,0.95,SYNC
126731,2010,0.00681,0.0924,0.906,0.95,CCSAP
399844,9.8,0.00526,0.164,0.906,NA,NA
54955,2900,0.00738,0.0676,0.906,0.95,AIRIM
23623,2080,0.00955,0.0891,0.907,0.95,RUSC1
84719,46.7,0.00831,0.151,0.907,0.95,NA
101927441,17.5,-0.0061,0.16,0.909,NA,NA
402483,68.1,-0.00889,0.141,0.91,0.952,NA
79947,2100,0.00766,0.0761,0.912,0.954,DHDDS
54896,766,-0.00929,0.101,0.912,0.954,SLC66A1
7837,10.2,0.00487,0.164,0.914,NA,PXDN
105378610,8.71,0.00453,0.165,0.914,NA,NA
29097,2740,0.00765,0.0779,0.915,0.957,CNIH4
1964,1600,0.00813,0.09,0.916,0.957,EIF1AX
51440,18.7,-0.00538,0.161,0.916,NA,HPCAL4
101929160,433,0.0085,0.0973,0.916,0.957,NA
64222,5590,-0.00639,0.0675,0.917,0.957,TOR3A
100996732,15.4,0.00548,0.161,0.918,NA,LINC02802
10451,12000,-0.00795,0.0782,0.919,0.957,VAV3
94163,93.3,0.00867,0.131,0.919,0.957,SNORD38B
6635,19400,-0.00704,0.0727,0.919,0.957,SNRPE
55699,9940,0.00635,0.0753,0.92,0.957,IARS2
81629,632,-0.0098,0.0919,0.92,0.957,TSSK3
2827,678,0.00756,0.0862,0.92,0.957,GPR3
54933,40.8,0.00707,0.152,0.92,0.957,RHBDL2
107984849,16.7,0.00523,0.161,0.922,NA,NA
8443,4440,0.00631,0.0773,0.923,0.959,GNPAT
7203,48000,-0.00563,0.0628,0.923,0.959,CCT3
58508,11,-0.00433,0.163,0.924,NA,KMT2C
6152,25.9,0.00622,0.155,0.924,0.959,RPL24
51249,2220,0.00656,0.0767,0.925,0.959,TMEM69
112268222,4470,0.00614,0.0755,0.927,0.961,NA
10209,46.7,0.00669,0.147,0.927,0.961,EIF1
92815,22.2,-0.00496,0.157,0.927,0.961,H2AC25
105378819,11,0.00388,0.165,0.928,NA,NA
1314,31200,0.00499,0.0596,0.929,0.962,COPA
1429,5810,-0.00658,0.0885,0.929,0.962,CRYZ
83463,19.9,0.00517,0.159,0.93,NA,MXD3
387509,2080,-0.0071,0.105,0.93,0.962,GPR153
6232,48800,-0.00515,0.0704,0.93,0.962,RPS27
728262,48.5,0.00659,0.148,0.931,0.962,NA
339488,168,0.00749,0.12,0.931,0.962,TFAP2E
1072,14.8,-0.00424,0.161,0.932,NA,CFL1
102800315,102,-0.00698,0.13,0.933,0.962,MIR7515HG
10726,7100,0.00602,0.0799,0.933,0.962,NUDC
105376739,9.98,0.00369,0.164,0.933,NA,NA
339524,25.9,-0.00506,0.156,0.934,0.963,LINC01140
494115,4200,0.00487,0.0745,0.936,0.965,RBMXL1
284485,22.9,-0.0046,0.158,0.937,0.965,RIIAD1
25782,6060,-0.00504,0.0812,0.942,0.97,RAB3GAP2
107984847,104,-0.0056,0.138,0.944,0.971,NA
440689,10.8,-0.0031,0.164,0.944,NA,H2BC18
100506747,15.7,0.00368,0.161,0.946,NA,NA
105378645,16.9,-0.00342,0.161,0.946,NA,TFAP2E-AS1
100506022,41.9,-0.00453,0.151,0.946,0.972,LINC02606
84146,7960,0.00534,0.0879,0.946,0.972,ZNF644
105371206,18.9,0.00388,0.159,0.947,NA,NA
114819,466,0.00555,0.103,0.947,0.973,CROCCP3
51441,11800,0.00411,0.0669,0.948,0.973,YTHDF2
5567,12200,0.00497,0.0871,0.949,0.974,PRKACB
163882,7000,0.00403,0.0713,0.949,0.974,CNST
100506775,31.9,0.00435,0.153,0.95,0.974,LINC01353
9859,39900,-0.00299,0.0805,0.95,0.974,CEP170
100131234,26.2,0.0041,0.155,0.951,0.974,NA
6741,21.5,-0.00322,0.158,0.952,NA,SSB
284716,3770,0.00344,0.0702,0.953,0.975,RIMKLA
107985192,16,0.00322,0.161,0.953,NA,NA
84809,184,-0.00478,0.116,0.954,0.976,NA
148898,714,0.00483,0.0851,0.955,0.976,ZNF436-AS1
57127,11.9,0.00251,0.165,0.955,NA,RHBG
10806,9120,0.00379,0.0708,0.955,0.976,SDCCAG8
266675,24.8,-0.00323,0.157,0.956,0.976,BEST4
653162,18.3,0.00316,0.16,0.956,NA,NA
1176,66.1,0.00451,0.14,0.956,0.976,AP3S1
101928216,10.7,-0.00235,0.164,0.957,NA,NA
8030,29.4,-0.00328,0.154,0.959,0.978,CCDC6
3208,44,0.00374,0.151,0.959,0.978,HPCA
107986495,15.5,0.00284,0.161,0.959,NA,NA
127018,670,0.0041,0.0953,0.96,0.978,LYPLAL1
5478,29.9,-0.00279,0.158,0.961,0.979,PPIA
6130,27.8,-0.00285,0.155,0.963,0.981,RPL7A
4802,1890,0.00329,0.0803,0.964,0.981,NFYC
1197,16.7,0.00256,0.16,0.964,NA,NA
107985230,25.6,0.00294,0.155,0.965,0.981,NA
9826,5640,-0.00309,0.0832,0.965,0.981,ARHGEF11
100616345,58.4,0.00357,0.143,0.966,0.981,MIR4426
6814,8940,0.00316,0.0835,0.966,0.981,STXBP3
100506054,662,-0.003,0.0848,0.967,0.981,RNASEH1-DT
388524,88.6,-0.00313,0.14,0.967,0.981,RPSA2
163747,11.5,-0.00185,0.163,0.967,NA,CIMAP2
8565,16900,-0.00243,0.065,0.969,0.982,YARS1
23032,11900,-0.00119,0.0728,0.97,0.983,USP33
729614,350,0.00311,0.0984,0.97,0.983,SPEN-AS1
80149,35.1,0.00255,0.153,0.971,0.983,ZC3H12A
130813,40.7,-0.00224,0.15,0.974,0.985,CIMIP5
30832,167,-0.00252,0.125,0.975,0.986,ZNF354C
6566,43000,-0.00157,0.0746,0.976,0.986,SLC16A1
5825,29000,-0.00204,0.0827,0.976,0.986,ABCD3
56944,34.9,0.00189,0.154,0.978,0.987,OLFML3
100132062,47.5,0.00207,0.149,0.979,0.987,NA
101927417,29.5,-0.0016,0.154,0.979,0.987,FHAD1-AS1
101928324,61.1,-0.00184,0.142,0.98,0.987,NA
8444,7780,-0.00158,0.0683,0.98,0.987,DYRK3
253152,157,-0.00204,0.12,0.98,0.987,EPHX4
100528064,22.4,-0.00122,0.157,0.982,0.988,NEDD8-MDP1
105373422,78.8,-0.00179,0.135,0.982,0.988,NA
27285,50.1,0.00176,0.147,0.983,0.988,TEKT2
105371216,18.3,0.00129,0.159,0.983,NA,NA
2029,21600,0.000112,0.0624,0.984,0.989,ENSA
100507423,75.7,-0.00153,0.138,0.985,0.99,MKNK1-AS1
100500849,656,0.00137,0.0887,0.986,0.99,MIR3916
79854,101,-0.00118,0.131,0.988,0.991,NA
3068,49300,0.000664,0.0632,0.991,0.994,HDGF
729467,10.9,-0.000379,0.164,0.992,NA,NA
81569,16.7,-0.000366,0.163,0.992,NA,ACTL8
29092,1330,0.000125,0.0738,0.993,0.995,LINC00339
4139,1880,-0.000506,0.085,0.994,0.995,MARK1
102724919,25.4,0.000633,0.156,0.994,0.995,PDC-AS1
6171,35,0.000612,0.154,0.994,0.995,RPL41
105376830,10.3,-0.000172,0.165,0.995,NA,NA
107985263,138,-0.00014,0.122,0.996,0.997,NA
57402,9.7,0.000304,0.164,0.996,NA,S100A14
27166,20.9,0.000297,0.159,0.999,NA,PRELID1
285116,2860,-0.000779,0.0857,0.999,0.999,NA
