ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP4462,Platelet mediated interactions with vascular and circulating cells,4,14,4/447,14/7070,0.8851485148514852,4.519015659955257,0.009489775227718223,0.12082104070411982,4,447,7070,0.2857142857142857,4.519015659955257,3.4238230086989465,0.10939432804224603,CCL2/ICAM1/SELE/VCAM1
WP4493,Cells and molecules involved in local acute inflammatory response,4,14,4/447,14/7070,0.8851485148514852,4.519015659955257,0.009489775227718223,0.12082104070411982,4,447,7070,0.2857142857142857,4.519015659955257,3.4238230086989465,0.10939432804224603,C3/C6/ICAM1/VCAM1
WP3678,Amplification and expansion of oncogenic pathways as metastatic traits,4,15,4/447,15/7070,0.9483734087694484,4.2177479492915735,0.01230584698693632,0.15294409826620856,4,447,7070,0.26666666666666666,4.2177479492915735,3.240817068972098,0.13847933075524832,EPAS1/POSTN/VCAM1/WNT2
WP4541,Hippo Merlin signaling dysregulation,13,104,13/447,104/7070,6.575388967468175,1.9770693512304252,0.013557005190445538,0.16457573742819934,13,447,7070,0.125,1.9770693512304252,2.6076884293610347,0.14901090160367314,CDH1/CDH17/CDH3/CDH6/FGFR4/FLT1/FOXM1/ITGA2/ITGB3/ITGB4/ITGB6/KIT/MET
WP3584,MECP2 and associated Rett syndrome,9,62,9/447,62/7070,3.91994342291372,2.295951504654687,0.01514867326579532,0.17331401791458556,9,447,7070,0.14516129032258066,2.295951504654687,2.6625202731794197,0.1569227546756381,ARHGEF26/CSRP1/E2F1/FKBP5/GRIA1/IGF2/MBP/NREP/POU3F2
WP5356,Affected pathways in Duchenne muscular dystrophy,9,62,9/447,62/7070,3.91994342291372,2.295951504654687,0.01514867326579532,0.17331401791458556,9,447,7070,0.14516129032258066,2.295951504654687,2.6625202731794197,0.1569227546756381,CASQ1/FGA/FGB/FGG/ITPR3/MMP9/SPP1/TNNI1/TRDN
WP727,Monoamine transport,5,24,5/447,24/7070,1.5173974540311175,3.2951155853840417,0.01542687338687254,0.17331401791458556,5,447,7070,0.20833333333333334,3.295115585384042,2.9257973245249183,0.1569227546756381,AGT/AMPH/CDC25C/FBXO32/ITGB3
WP272,Blood clotting cascade,4,16,4/447,16/7070,1.0115983026874116,3.9541387024608503,0.015604901996140846,0.17331401791458556,4,447,7070,0.25,3.9541387024608503,3.0731129374278896,0.1569227546756381,F3/FGA/FGB/FGG
WP5090,Complement system in neuronal development and plasticity,11,84,11/447,84/7070,5.310891089108911,2.0712155108128263,0.016109992010427628,0.17519616311340044,11,447,7070,0.13095238095238096,2.0712155108128263,2.5657100759116105,0.15862689501495625,ATP8B1/C3/C6/CFH/CFI/CLU/DLGAP5/GAS6/ITGB3/MBP/VTN
WP3668,Hypothesized pathways in pathogenesis of cardiovascular disease,5,25,5/447,25/7070,1.5806223479490806,3.16331096196868,0.01830922575973304,0.19504930299144177,5,447,7070,0.2,3.16331096196868,2.814840761827574,0.1766024138801318,ENG/LTBP1/LTBP2/POSTN/RUNX2
WP58,Monoamine GPCRs,4,17,4/447,17/7070,1.0748231966053747,3.7215423081984476,0.01941028075182355,0.20264333104903784,4,447,7070,0.23529411764705882,3.721542308198447,2.918488482439655,0.18347823279092157,ADRA2A/HRH1/HTR1B/HTR1D
WP2815,Mammary gland development involution stage 4 of 4,3,10,3/447,10/7070,0.6322489391796322,4.744966442953021,0.021569484764442932,0.2181563236712982,3,447,7070,0.3,4.74496644295302,3.078583623877761,0.19752407608068742,CDH1/E2F1/MMP9
WP1530,miRNA regulation of DNA damage response,9,66,9/447,66/7070,4.172842998585573,2.156802928615009,0.022149971560495793,0.2181563236712982,9,447,7070,0.13636363636363635,2.1568029286150088,2.4528085612578527,0.19752407608068742,CCNB1/CCNB2/CCNE2/CDC25C/CDK1/E2F1/FANCD2/H2AX/SFN
WP707,DNA damage response,9,66,9/447,66/7070,4.172842998585573,2.156802928615009,0.022149971560495793,0.2181563236712982,9,447,7070,0.13636363636363635,2.1568029286150088,2.4528085612578527,0.19752407608068742,CCNB1/CCNB2/CCNE2/CDC25C/CDK1/E2F1/FANCD2/H2AX/SFN
WP2855,Dopaminergic neurogenesis,4,18,4/447,18/7070,1.138048090523338,3.5147899577429778,0.023740863591709974,0.21898940553362764,4,447,7070,0.2222222222222222,3.5147899577429778,2.7751546700360388,0.1982783687933027,ALDH1A1/GBX2/LMX1A/SHH
WP2865,IL1 and megakaryocytes in obesity,4,18,4/447,18/7070,1.138048090523338,3.5147899577429778,0.023740863591709974,0.21898940553362764,4,447,7070,0.2222222222222222,3.5147899577429778,2.7751546700360388,0.1982783687933027,CCL2/ICAM1/IRAK1/MMP9
WP3859,TGF beta signaling in thyroid cells for epithelial mesenchymal transition,4,18,4/447,18/7070,1.138048090523338,3.5147899577429778,0.023740863591709974,0.21898940553362764,4,447,7070,0.2222222222222222,3.5147899577429778,2.7751546700360388,0.1982783687933027,CDH1/CDH6/ID1/RUNX2
WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,11,89,11/447,89/7070,5.627015558698727,1.9548550888570493,0.023912636236430605,0.21898940553362764,11,447,7070,0.12359550561797752,1.9548550888570495,2.354935551904346,0.1982783687933027,AXIN2/DKK2/H19/TFAP2A/WNT10A/WNT11/WNT2/WNT3A/WNT6/WNT7A/WNT7B
WP4304,Oligodendrocyte specification and differentiation leading to myelin components for CNS,4,19,4/447,19/7070,1.2012729844413013,3.329801012598611,0.02861111123586357,0.2575000011227721,4,447,7070,0.21052631578947367,3.329801012598611,2.6416522600879646,0.23314680480767233,CXCL1/CXCL2/MBP/SHH
WP560,TGF beta receptor signaling,7,49,7/447,49/7070,3.098019801980198,2.2595078299776286,0.03301193723704049,0.29207171589381586,7,447,7070,0.14285714285714285,2.2595078299776286,2.2982898553579845,0.26444888170260805,ENG/FOS/ITGB6/LEFTY2/LTBP1/RUNX2/SPP1
WP3927,BMP signaling in eyelid development,4,20,4/447,20/7070,1.2644978783592644,3.1633109619686803,0.03403116984651079,0.29236273255626344,4,447,7070,0.2,3.16331096196868,2.5167771665399226,0.26471237531309194,DKK2/PITX2/SHH/TGFA
WP4658,Small cell lung cancer,11,94,11/447,94/7070,5.943140028288543,1.8508734351944407,0.03416499365121086,0.29236273255626344,11,447,7070,0.11702127659574468,1.8508734351944405,2.1574017696315675,0.26471237531309194,BIRC3/CCNE2/CDKN2B/CKS1B/E2F1/E2F2/ITGA2/LAMB3/LAMC2/LAMC3/PTGS2
WP5314,Lactate shuttle in glial cells,3,12,3/447,12/7070,0.7586987270155587,3.95413870246085,0.03599330363612408,0.2982302301278853,3,447,7070,0.25,3.9541387024608503,2.6606396160492287,0.27002495125513304,CA2/SLC2A3/SLC4A4
WP5524,HSPB3 in Charcot Marie Tooth disease,3,12,3/447,12/7070,0.7586987270155587,3.95413870246085,0.03599330363612408,0.2982302301278853,3,447,7070,0.25,3.9541387024608503,2.6606396160492287,0.27002495125513304,ACTA1/HSPB3/LMNB1
WP2363,Gastric cancer network 2,5,30,5/447,30/7070,1.8967468175388968,2.636092468307233,0.03795202622549914,0.3047839644570854,5,447,7070,0.16666666666666666,2.636092468307233,2.332853776619597,0.27595886275707066,CHTF18/COL9A3/RFC3/TOP2A/UBE2C
WP716,Vitamin A and carotenoid metabolism,5,30,5/447,30/7070,1.8967468175388968,2.636092468307233,0.03795202622549914,0.3047839644570854,5,447,7070,0.16666666666666666,2.636092468307233,2.332853776619597,0.27595886275707066,ALDH1A1/CRABP1/CRABP2/CYP26A1/RBP1
WP5285,Immune infiltration in pancreatic cancer,4,21,4/447,21/7070,1.3277227722772278,3.012677106636838,0.040007027542054596,0.3135109922609554,4,447,7070,0.19047619047619047,3.0126771066368376,2.399525522524763,0.2838605273748115,CCL2/CXCL1/CXCL5/MMP9
