ID,Description,k,K,GeneRatio,BgRatio,Ek,enr_ratio,pvalue,p.adjust,Count,n_in_table,N_in_table,RichFactor,FoldEnrichment,zScore,qvalue,geneID
WP4255,Non small cell lung cancer,11,72,11/651,72/7052,6.646625070901872,1.6549752517494452,0.06463871966599563,0.559728372876539,11,651,7052,0.1527777777777778,1.6549752517494454,1.7813750505234411,0.5323869800494085,ALK/BAK1/BAX/CDKN1A/CRABP1/DDB2/FHIT/GADD45A/PRKCB/STAT5A/TGFA
WP5111,Familial hyperlipidemia type 4,4,17,4/651,17/7052,1.5693420306296086,2.5488388903948676,0.06493580796443509,0.559728372876539,4,651,7052,0.23529411764705882,2.5488388903948676,2.0388749627637828,0.5323869800494085,APOA2/FAS/LCAT/LDLR
WP15,Selenium micronutrient network,11,73,11/651,73/7052,6.7389393079977316,1.6323043578898637,0.07008490670293335,0.5924206692116243,11,651,7052,0.1506849315068493,1.6323043578898637,1.7317410186834223,0.5634823358686415,ALOX5/DIO2/DIO3/GPX1/GPX3/ICAM1/IL6/LDLR/SELENOP/SERPINA3/SOD3
WP3624,Lung fibrosis,7,40,7/651,40/7052,3.6925694838343732,1.8956989247311828,0.07075272413350733,0.5924206692116243,7,651,7052,0.175,1.8956989247311826,1.8116030068034723,0.5634823358686415,CXCL2/FGF1/FGF7/IL6/MMP9/PLAU/TGFA
WP1772,Apoptosis modulation and signaling,12,82,12/651,82/7052,7.569767441860465,1.5852534562211982,0.07222193251522768,0.5924206692116243,12,651,7052,0.14634146341463414,1.5852534562211982,1.6999120884792782,0.5634823358686415,BAK1/BAX/BBC3/BIK/BIRC5/FAS/IL1R1/PIDD1/TNFRSF10A/TNFRSF10B/TNFRSF10C/TNFRSF10D
WP4462,Platelet mediated interactions with vascular and circulating cells,3,11,3/651,11/7052,1.0154566080544527,2.954335986594051,0.07374903139841987,0.5924206692116243,3,651,7052,0.2727272727272727,2.954335986594051,2.068570550613592,0.5634823358686415,CD40/ICAM1/TGFB3
WP4239,Epithelial to mesenchymal transition in colorectal cancer,19,145,19/651,145/7052,13.385564378899604,1.4194395889612796,0.07404829998063892,0.5924206692116243,19,651,7052,0.1310344827586207,1.4194395889612799,1.6274236773606525,0.5634823358686415,CDKL2/CLDN11/CLDN9/EZH2/FOXM1/FZD8/FZD9/GDF15/MAP2K6/MMP9/NOTCH1/OCLN/SNAI1/SNAI2/TGFB3/TMPRSS4/WNT10B/WNT6/WNT9B
WP3591,Sleep regulation,5,25,5/651,25/7052,2.307855927396483,2.1665130568356377,0.07453658746616841,0.5924206692116243,5,651,7052,0.2,2.1665130568356377,1.8632304360527459,0.5634823358686415,DRD1/IL6/NPAS2/OXTR/TH
WP4225,Pyrimidine metabolism and related diseases,4,18,4/651,18/7052,1.661656267725468,2.4072367298173747,0.07763929111964021,0.6014588122179724,4,651,7052,0.2222222222222222,2.407236729817375,1.906312828937071,0.5720789871973491,CPS1/GLS2/RRM2/RRM2B
WP4300,Extracellular vesicles in the crosstalk of cardiac cells,4,18,4/651,18/7052,1.661656267725468,2.4072367298173747,0.07763929111964021,0.6014588122179724,4,651,7052,0.2222222222222222,2.407236729817375,1.906312828937071,0.5720789871973491,BIRC5/ETS2/IL6/MMP9
WP2817,Mammary gland development pregnancy and lactation stage 3 of 4,7,41,7/651,41/7052,3.7848837209302326,1.8494623655913978,0.07886695315712305,0.6028281201098438,7,651,7052,0.17073170731707318,1.8494623655913978,1.739554443454014,0.5733814076724176,CEBPA/ERBB3/ESR1/JAK2/ORAI1/STAT5A/TFPI2
WP706,Sudden infant death syndrome SIDS susceptibility pathways,16,119,16/651,119/7052,10.985394214407261,1.4564793659399242,0.0797860747204205,0.6028281201098438,16,651,7052,0.13445378151260504,1.4564793659399242,1.601496410837273,0.5733814076724176,ADCYAP1R1/ATP1A3/C4A/C4B/FOXM1/GATA2/IL6/MAP2/MAZ/PHOX2A/POU2F2/SCN3B/SCN4B/TACR1/TH/TPPP
WP727,Monoamine transport,5,26,5/651,26/7052,2.4001701644923426,2.083185631572728,0.08560713733586318,0.6108652608905595,5,651,7052,0.19230769230769232,2.083185631572728,1.7645234312142304,0.5810259533410378,ACHE/CDC25C/IL1R1/SYN1/TH
WP3614,Photodynamic therapy induced HIF 1 survival signaling,6,34,6/651,34/7052,3.1386840612592173,1.9116291677961508,0.08797698547846595,0.6108652608905595,6,651,7052,0.17647058823529413,1.9116291677961508,1.699193846710781,0.5810259533410378,ANGPT1/BAK1/BAX/BIRC5/TGFA/TGFB3
WP5078,T cell modulation and desmoplasia in pancreatic cancer,6,34,6/651,34/7052,3.1386840612592173,1.9116291677961508,0.08797698547846595,0.6108652608905595,6,651,7052,0.17647058823529413,1.9116291677961508,1.699193846710781,0.5810259533410378,CD40/CXCR4/FAS/IL6/TGFB3/VDR
WP4787,Osteoblast differentiation and related diseases,14,103,14/651,103/7052,9.50836642087351,1.4723875143543168,0.09033093327545796,0.6108652608905595,14,651,7052,0.13592233009708737,1.4723875143543166,1.5400960422858436,0.5810259533410378,FGF1/FGF18/FGF7/FZD8/FZD9/HES2/HES6/NOTCH1/PIK3C2G/PRKCB/SOX9/WNT10B/WNT6/WNT9B
WP4304,Oligodendrocyte specification and differentiation leading to myelin components for CNS,4,19,4/651,19/7052,1.7539705048213272,2.2805400598269867,0.09148128376888046,0.6108652608905595,4,651,7052,0.21052631578947367,2.2805400598269867,1.782344289745975,0.5810259533410378,CXCL2/LIF/SOX5/SOX9
WP2814,Mammary gland development puberty stage 2 of 4,3,12,3/651,12/7052,1.1077708451503119,2.708141321044547,0.0918294183038096,0.6108652608905595,3,651,7052,0.25,2.708141321044547,1.8885132235921123,0.5810259533410378,ESR1/FOSL1/STAT5A
WP5110,Familial hyperlipidemia type 3,3,12,3/651,12/7052,1.1077708451503119,2.708141321044547,0.0918294183038096,0.6108652608905595,3,651,7052,0.25,2.708141321044547,1.8885132235921123,0.5810259533410378,APOA2/LCAT/LDLR
WP5112,Familial hyperlipidemia type 5,3,12,3/651,12/7052,1.1077708451503119,2.708141321044547,0.0918294183038096,0.6108652608905595,3,651,7052,0.25,2.708141321044547,1.8885132235921123,0.5810259533410378,APOA2/LCAT/LDLR
WP5199,PtdIns 4 5 P2 in cytokinesis pathway,3,12,3/651,12/7052,1.1077708451503119,2.708141321044547,0.0918294183038096,0.6108652608905595,3,651,7052,0.25,2.708141321044547,1.8885132235921123,0.5810259533410378,ANLN/KIF23/RACGAP1
WP5368,Sulfatase and aromatase pathway,3,12,3/651,12/7052,1.1077708451503119,2.708141321044547,0.0918294183038096,0.6108652608905595,3,651,7052,0.25,2.708141321044547,1.8885132235921123,0.5810259533410378,ESR1/HSD17B2/HSD3B1
WP5549,Tryptophan kynurenine pathway in post COVID syndrome,3,12,3/651,12/7052,1.1077708451503119,2.708141321044547,0.0918294183038096,0.6108652608905595,3,651,7052,0.25,2.708141321044547,1.8885132235921123,0.5810259533410378,HAAO/IL6/KYAT3
WP4753,Nucleotide excision repair,7,43,7/651,43/7052,3.9695121951219514,1.7634408602150538,0.09664470727002186,0.6280252117381077,7,651,7052,0.16279069767441862,1.7634408602150538,1.6013030689443313,0.5973476816153657,DDB2/POLD4/POLE2/RFC2/RFC3/RFC4/XPC
WP3617,Photodynamic therapy induced NF kB survival signaling,5,27,5/651,27/7052,2.492484401588202,2.006030608181146,0.09748757371751672,0.6280252117381077,5,651,7052,0.18518518518518517,2.006030608181146,1.6701745052581298,0.5973476816153657,BIRC5/CXCL2/ICAM1/IL6/MMP9
WP4767,FGFR3 signaling in chondrocyte proliferation and terminal differentiation,5,27,5/651,27/7052,2.492484401588202,2.006030608181146,0.09748757371751672,0.6280252117381077,5,651,7052,0.18518518518518517,2.006030608181146,1.6701745052581298,0.5973476816153657,CDKN1A/FGF18/SNAI1/SOX9/THRA
WP5205,Clock controlled autophagy in bone metabolism,10,69,10/651,69/7052,6.369682359614294,1.5699369977069837,0.10018757257239799,0.6386957751490372,10,651,7052,0.14492753623188406,1.5699369977069837,1.5171283107085787,0.6074970135146501,CTF1/CTHRC1/HMGB1/IL6/JAK2/MAP1LC3A/NOTCH1/NPAS2/SQSTM1/WNT10B
WP4258,lncRNA in canonical Wnt signaling and colorectal cancer,12,87,12/651,87/7052,8.031338627339762,1.4941469357487154,0.10227592671952075,0.6452872902303783,12,651,7052,0.13793103448275862,1.4941469357487156,1.4789282697224229,0.613766548843136,APC2/CXXC4/EZH2/FOSL1/FRAT1/FZD8/FZD9/MIR34AHG/NKD2/PLAU/WNT10B/WNT6
WP3896,Dengue 2 interactions with complement and coagulation cascades,7,44,7/651,44/7052,4.061826432217811,1.7233626588465296,0.10629682125661158,0.6626761054745252,7,651,7052,0.1590909090909091,1.7233626588465298,1.534890208832271,0.6303059620354531,APOA2/C4B/F5/PLAU/PLAUR/SERPING1/TFPI
WP4331,Neovascularization processes,6,36,6/651,36/7052,3.323312535450936,1.8054275473630312,0.10930810618817521,0.6626761054745252,6,651,7052,0.16666666666666666,1.805427547363031,1.5449871710325744,0.6303059620354531,ANGPT1/CXCR4/KIT/MMP9/NOTCH1/TGFB3
WP3935,Leptin insulin signaling overlap,3,13,3/651,13/7052,1.2000850822461713,2.4998227578872743,0.11152882167300014,0.6626761054745252,3,651,7052,0.23076923076923078,2.4998227578872743,1.72602893037802,0.6303059620354531,JAK2/SOCS1/SOCS3
WP4211,Transcriptional cascade regulating adipogenesis,3,13,3/651,13/7052,1.2000850822461713,2.4998227578872743,0.11152882167300014,0.6626761054745252,3,651,7052,0.23076923076923078,2.4998227578872743,1.72602893037802,0.6303059620354531,CEBPA/CEBPD/GATA2
WP5149,Lipid metabolism in senescent cells,3,13,3/651,13/7052,1.2000850822461713,2.4998227578872743,0.11152882167300014,0.6626761054745252,3,651,7052,0.23076923076923078,2.4998227578872743,1.72602893037802,0.6303059620354531,ALOX5/CDKN1A/PLA2G6
WP5524,HSPB3 in Charcot Marie Tooth disease,3,13,3/651,13/7052,1.2000850822461713,2.4998227578872743,0.11152882167300014,0.6626761054745252,3,651,7052,0.23076923076923078,2.4998227578872743,1.72602893037802,0.6303059620354531,CBX5/H2AZ1/LMNB1
WP2572,Primary focal segmental glomerulosclerosis FSGS,9,62,9/651,62/7052,5.723482699943278,1.5724691541548983,0.11416444749846338,0.6718138641255731,9,651,7052,0.14516129032258066,1.5724691541548983,1.4437808789704467,0.6389973630227759,CAMK2B/CDKN1A/IRF6/MKI67/NOTCH1/PLAUR/PLCE1/PODXL/SYNPO
WP4553,FBXL10 enhancement of MAP ERK signaling in diffuse large B cell lymphoma,4,21,4/651,21/7052,1.938598979013046,2.0633457684148926,0.12234999563956322,0.7067606520037015,4,651,7052,0.19047619047619047,2.0633457684148926,1.5562076416588326,0.6722370838631698,DUSP6/EZH2/H2AZ1/H3C4
WP4538,Regulatory circuits of STAT3 signaling,9,63,9/651,63/7052,5.815796937039138,1.5475093263111697,0.12295755478223104,0.7067606520037015,9,651,7052,0.14285714285714285,1.5475093263111694,1.3920223680321568,0.6722370838631698,CNTFR/CSF3R/CTF1/DUSP2/IL2RG/JAK2/PRKCB/SOCS3/STMN1
WP4149,White fat cell differentiation,5,29,5/651,29/7052,2.6771128757799207,1.8676836696858943,0.1235676303339805,0.7067606520037015,5,651,7052,0.1724137931034483,1.8676836696858943,1.4931073269069894,0.6722370838631698,CEBPA/CEBPD/GATA2/STAT5A/WNT10B
WP5236,Markers of kidney cell lineage,7,46,7/651,46/7052,4.24645490640953,1.6484338475923328,0.1270801348042091,0.7201207638905183,7,651,7052,0.15217391304347827,1.648433847592333,1.4070238655377447,0.6849445862254155,DCN/EYA1/FGF7/KIT/NOTCH1/NTN1/SALL1
WP5108,Familial hyperlipidemia type 1,3,14,3/651,14/7052,1.2923993193420307,2.3212639894667544,0.13266670967520167,0.7351960031801708,3,651,7052,0.21428571428571427,2.3212639894667544,1.5780505947047565,0.6992834361173623,APOA2/LCAT/LDLR
WP5548,Blood based neuroinflammation markers,3,14,3/651,14/7052,1.2923993193420307,2.3212639894667544,0.13266670967520167,0.7351960031801708,3,651,7052,0.21428571428571427,2.3212639894667544,1.5780505947047565,0.6992834361173623,IL6/OLR1/TREM1
WP5316,Primary ovarian insufficiency,17,138,17/651,138/7052,12.739364719228588,1.3344464480509362,0.1333443731258153,0.7351960031801708,17,651,7052,0.12318840579710146,1.3344464480509362,1.2652996315119662,0.6992834361173623,AARS2/AFF2/AMHR2/BLM/BNC1/COMT/DIAPH2/DMC1/ESR1/IL6/KIT/MIR22/MND1/NBN/NUP107/RAD51/XRCC2
WP170,Nuclear receptors,5,30,5/651,30/7052,2.76942711287578,1.805427547363031,0.13769863807202917,0.7484020318092349,5,651,7052,0.16666666666666666,1.805427547363031,1.4097711934049217,0.7118443818206173,ESR1/ESRRB/NR4A2/THRA/VDR
WP3878,ATM signaling in development and disease,7,47,7/651,47/7052,4.338769143505388,1.6133607870052622,0.13818534247458095,0.7484020318092349,7,651,7052,0.14893617021276595,1.613360787005262,1.3454042792204275,0.7118443818206173,AURKB/BUB1/CHEK1/CHEK2/MRE11/NBN/PPM1D
WP474,Endochondral ossification,8,56,8/651,56/7052,5.169597277368123,1.5475093263111697,0.1407293418533534,0.7489248453413242,8,651,7052,0.14285714285714285,1.5475093263111694,1.3117545295175403,0.7123416571615967,FGF18/FRZB/MGP/MMP9/PLAU/SOX5/SOX9/THRA
WP4808,Endochondral ossification with skeletal dysplasias,8,56,8/651,56/7052,5.169597277368123,1.5475093263111697,0.1407293418533534,0.7489248453413242,8,651,7052,0.14285714285714285,1.5475093263111694,1.3117545295175403,0.7123416571615967,FGF18/FRZB/MGP/MMP9/PLAU/SOX5/SOX9/THRA
WP5395,Glycosaminoglycan synthesis in fibroblasts,6,39,6/651,39/7052,3.600255246738514,1.6665485052581828,0.14573323239173083,0.7534888144853401,6,651,7052,0.15384615384615385,1.6665485052581825,1.3310797636910445,0.7166826873243776,B3GAT1/B4GALT7/CHPF/EXTL1/HS3ST1/NDST3
WP395,IL4 signaling,7,48,7/651,48/7052,4.4310833806012475,1.5797491039426526,0.149745345335214,0.7534888144853401,7,651,7052,0.14583333333333334,1.5797491039426526,1.2852262112066524,0.7166826873243776,CEBPA/IL2RG/INPP5D/JAK2/SOCS1/SOCS3/STAT5A
WP2806,Complement system,8,57,8/651,57/7052,5.261911514463982,1.5203600398846577,0.15134955183603543,0.7534888144853401,8,651,7052,0.14035087719298245,1.5203600398846577,1.2578806741464765,0.7166826873243776,C4A/CD40/CD93/DCN/ICAM1/PLAUR/RPS19/SERPING1
WP4752,Base excision repair,5,31,5/651,31/7052,2.861741349971639,1.747187949060998,0.1525036419068672,0.7534888144853401,5,651,7052,0.16129032258064516,1.747187949060998,1.3295453554667769,0.7166826873243776,FEN1/HMGB1/NEIL3/POLD4/POLE2
WP5365,4p16 3 copy number variation,5,31,5/651,31/7052,2.861741349971639,1.747187949060998,0.1525036419068672,0.7534888144853401,5,651,7052,0.16129032258064516,1.747187949060998,1.3295453554667769,0.7166826873243776,NAT8L/NICOL1/POLN/TACC3/TMEM129
WP3,Transcriptional activation by NRF2 in response to phytochemicals,3,15,3/651,15/7052,1.38471355643789,2.166513056835637,0.15505701303644223,0.7534888144853401,3,651,7052,0.2,2.1665130568356377,1.4422262512343325,0.7166826873243776,GCLM/GSTA2/SLC7A11
WP4210,Tryptophan catabolism leading to NAD production,3,15,3/651,15/7052,1.38471355643789,2.166513056835637,0.15505701303644223,0.7534888144853401,3,651,7052,0.2,2.1665130568356377,1.4422262512343325,0.7166826873243776,HAAO/NADSYN1/NMRK2
WP4522,Metabolic pathway of LDL HDL and TG including diseases,3,15,3/651,15/7052,1.38471355643789,2.166513056835637,0.15505701303644223,0.7534888144853401,3,651,7052,0.2,2.1665130568356377,1.4422262512343325,0.7166826873243776,APOA2/LCAT/LDLR
WP4589,Major receptors targeted by epinephrine and norepinephrine,3,15,3/651,15/7052,1.38471355643789,2.166513056835637,0.15505701303644223,0.7534888144853401,3,651,7052,0.2,2.1665130568356377,1.4422262512343325,0.7166826873243776,ADRA2A/ADRB1/ADRB2
WP5109,Familial hyperlipidemia type 2,3,15,3/651,15/7052,1.38471355643789,2.166513056835637,0.15505701303644223,0.7534888144853401,3,651,7052,0.2,2.1665130568356377,1.4422262512343325,0.7166826873243776,APOA2/LCAT/LDLR
WP615,Senescence and autophagy in cancer,12,94,12/651,94/7052,8.677538287010776,1.382880674575939,0.15513005004109945,0.7534888144853401,12,651,7052,0.1276595744680851,1.3828806745759388,1.1917278784559768,0.7166826873243776,CDC25B/CDKN1A/IGFBP5/IL6/IRF1/MAP1LC3A/MDM2/PLAU/SERPINB2/SLC39A2/SQSTM1/TNFSF15
WP4830,GDNF RET signaling axis,4,23,4/651,23/7052,2.123227453204765,1.8839243972483803,0.15699507096811333,0.756543176633743,4,651,7052,0.17391304347826086,1.8839243972483801,1.354017275529232,0.7195878511841415,EYA1/GFRA1/ROBO2/SALL1
WP4658,Small cell lung cancer,12,95,12/651,95/7052,8.769852524106636,1.3683240358961921,0.16366151395328665,0.7825066135891519,12,651,7052,0.12631578947368421,1.3683240358961921,1.152584565962989,0.7442830363171672,BAK1/BAX/CCNE2/CDKN1A/CKS1B/CKS2/DDB2/FHIT/GADD45A/LAMB3/LAMB4/TRAF5
WP2873,Aryl hydrocarbon receptor pathway,5,32,5/651,32/7052,2.9540555870674985,1.6925883256528418,0.16793796793861207,0.7967289641738806,5,651,7052,0.15625,1.6925883256528418,1.2521995341426166,0.7578106590783555,BAX/CYP1A1/GSTA2/JUNB/SERPINB2
WP4336,ncRNAs in Wnt signaling in hepatocellular carcinoma,10,77,10/651,77/7052,7.108196256381168,1.4068266602828816,0.16968460292516685,0.7988228999246316,10,651,7052,0.12987012987012986,1.4068266602828814,1.1446549748695725,0.759802311073824,CXXC4/EZH2/FOSL1/FRAT1/FZD8/FZD9/NKD2/PLAU/WNT10B/WNT6
WP2525,Trans sulfuration one carbon metabolism and related pathways,8,59,8/651,59/7052,5.446539988655701,1.4688224114139914,0.17369731583549236,0.811471429704743,8,651,7052,0.13559322033898305,1.4688224114139916,1.1531732088999251,0.77183299041404,DNMT3B/GCLM/GPX1/GPX3/PCYT1B/PHGDH/SHMT1/SOD3
WP2858,Ectoderm differentiation,15,125,15/651,125/7052,11.539279636982416,1.2999078341013826,0.17597757747277953,0.8152980582472552,15,651,7052,0.12,1.2999078341013826,1.0788527206902685,0.7754726973008808,BOC/CDH8/CDON/CLDN11/CTNNA2/CTNND2/EDA2R/FZD8/GATA6/HMGB2/LDB2/PODXL/POU2F2/RGMA/ZFHX4
WP272,Blood clotting cascade,3,16,3/651,16/7052,1.4770277935337492,2.03110599078341,0.1785129735377977,0.8152980582472552,3,651,7052,0.1875,2.03110599078341,1.3167166403205224,0.7754726973008808,F5/PLAU/SERPINB2
WP516,Exercise and hypertrophy in skeletal muscle,3,16,3/651,16/7052,1.4770277935337492,2.03110599078341,0.1785129735377977,0.8152980582472552,3,651,7052,0.1875,2.03110599078341,1.3167166403205224,0.7754726973008808,ANKRD1/IL1R1/NR4A3
WP5083,Neuroinflammation and glutamatergic signaling,14,116,14/651,116/7052,10.708451503119683,1.307378568780126,0.1807849737072556,0.819558547472892,14,651,7052,0.1206896551724138,1.307378568780126,1.0644860502020859,0.7795250718137415,CAMK2B/GLS2/GRIA4/GRIK2/IL1R1/IL6/LIF/PHGDH/PRKCB/SHMT1/SLC38A3/SOCS3/TGFB3/TRAF5
WP304,Kit receptor signaling,7,51,7/651,51/7052,4.708026091888826,1.4868226860636728,0.1869643037940679,0.8351982038099968,7,651,7052,0.13725490196078433,1.4868226860636728,1.112673629947553,0.7944007683297699,INPP5D/JAK2/KIT/MATK/PRKCB/SOCS1/STAT5A
WP4879,Overlap between signal transduction pathways contributing to LMNA laminopathies,7,51,7/651,51/7052,4.708026091888826,1.4868226860636728,0.1869643037940679,0.8351982038099968,7,651,7052,0.13725490196078433,1.4868226860636728,1.112673629947553,0.7944007683297699,CDKN1A/CEBPA/CEBPD/JUNB/NOTCH1/TMPO/WNT10B
WP5102,Familial partial lipodystrophy,4,25,4/651,25/7052,2.307855927396483,1.73321044546851,0.19477268319158525,0.8575603029730229,4,651,7052,0.16,1.73321044546851,1.1711313559872225,0.8156705324115612,CEBPA/GATA2/KLF9/LMNB1
WP5113,Antiviral and anti inflammatory effects of Nrf2 on SARS CoV 2 pathway,4,25,4/651,25/7052,2.307855927396483,1.73321044546851,0.19477268319158525,0.8575603029730229,4,651,7052,0.16,1.73321044546851,1.1711313559872225,0.8156705324115612,GCLM/GSTA2/IL6/SLC7A11
WP4150,Wnt signaling in kidney disease,5,34,5/651,34/7052,3.1386840612592173,1.5930243064967922,0.20050174531838774,0.8624963615781043,5,651,7052,0.14705882352941177,1.5930243064967922,1.1053433656420713,0.8203654763548188,FZD8/FZD9/WNT10B/WNT6/WNT9B
WP2038,Microtubule cytoskeleton regulation,6,43,6/651,43/7052,3.9695121951219514,1.5115207373271888,0.20153101259096226,0.8624963615781043,6,651,7052,0.13953488372093023,1.5115207373271888,1.0729052755703465,0.8203654763548188,AURKB/CDK1/DPYSL2/KIF2C/STMN1/TPPP
WP2406,Cardiac progenitor differentiation,6,43,6/651,43/7052,3.9695121951219514,1.5115207373271888,0.20153101259096226,0.8624963615781043,6,651,7052,0.13953488372093023,1.5115207373271888,1.0729052755703465,0.8203654763548188,CXCR4/KIT/LIN28A/MYLK3/NOTCH1/TNNI3
WP558,Complement and coagulation cascades,6,43,6/651,43/7052,3.9695121951219514,1.5115207373271888,0.20153101259096226,0.8624963615781043,6,651,7052,0.13953488372093023,1.5115207373271888,1.0729052755703465,0.8203654763548188,C4B/F5/PLAU/PLAUR/SERPING1/TFPI
WP4341,Non genomic actions of 1 25 dihydroxyvitamin D3,8,62,8/651,62/7052,5.723482699943278,1.3977503592487985,0.2097535919985183,0.8914527659937028,8,651,7052,0.12903225806451613,1.3977503592487983,1.0031359054354518,0.8479074296431333,CAMK2B/CD40/ETS1/IFI44L/IL6/PLCE1/PRKCB/VDR
WP4746,Thyroid hormones production and peripheral downstream signaling effects,10,81,10/651,81/7052,7.477453204764606,1.3373537387874306,0.21126715436779744,0.8916930929178762,10,651,7052,0.12345679012345678,1.3373537387874304,0.973805972395669,0.8481360171716297,ADRB3/DIO2/DIO3/ITPR2/MAFA/MDM2/NOTCH1/NPPB/NPY/THRA
WP2882,Nuclear receptors meta pathway,27,249,27/651,249/7052,22.986245036868972,1.174615512742213,0.21348264357375724,0.8948724511447905,27,651,7052,0.10843373493975904,1.174615512742213,0.8945903305297463,0.8511600713503081,ANKRD1/APOA2/APOC3/BAX/CDK1/CES2/CYP1A1/EPHA2/ESR1/GCLM/GPR153/GPX3/GSTA2/JUNB/MFGE8/S100P/SERPINB2/SLC39A2/SLC5A12/SLC6A20/SLC7A11/SNAI2/SOD3/SQSTM1/SRXN1/TGFA/VDR
WP5039,SARS CoV 2 innate immunity evasion and cell specific immune response,6,44,6/651,44/7052,4.061826432217811,1.4771679932970254,0.21656799017007042,0.8988443567690203,6,651,7052,0.13636363636363635,1.4771679932970254,1.012494178297272,0.8549379588807503,CXCL2/IFITM1/IL6/MX1/TP53I3/TRAF5
WP3931,Embryonic stem cell pluripotency pathways,12,101,12/651,101/7052,9.323737946681792,1.2870374595063194,0.21946892186318642,0.8988443567690203,12,651,7052,0.1188118811881188,1.2870374595063192,0.92654722185853,0.8549379588807503,FGF1/FGF18/FGF7/FZD8/FZD9/LIF/MAP2K6/MDM2/SELENOP/WNT10B/WNT6/WNT9B
WP4022,Pyrimidine metabolism,10,82,10/651,82/7052,7.569767441860465,1.3210445468509984,0.22227182870271767,0.8988443567690203,10,651,7052,0.12195121951219512,1.3210445468509984,0.9324977073285279,0.8549379588807503,DCK/POLA1/POLD4/POLE2/POLR2A/POLR2L/PRIM1/RRM2/RRM2B/UPP1
WP4155,Endometrial cancer,8,63,8/651,63/7052,5.815796937039138,1.3755638456099286,0.22237847013906942,0.8988443567690203,8,651,7052,0.12698412698412698,1.3755638456099286,0.9548572939122384,0.8549379588807503,APC2/BAK1/BAX/CDKN1A/CTNNA2/DDB2/FGF1/GADD45A
WP100,Glutathione metabolism,3,18,3/651,18/7052,1.661656267725468,1.8054275473630312,0.22789326688315067,0.8988443567690203,3,651,7052,0.16666666666666666,1.805427547363031,1.0910721940271726,0.8549379588807503,GCLM/GPX1/GPX3
WP2507,Nanomaterial induced apoptosis,3,18,3/651,18/7052,1.661656267725468,1.8054275473630312,0.22789326688315067,0.8988443567690203,3,651,7052,0.16666666666666666,1.805427547363031,1.0910721940271726,0.8549379588807503,BAK1/BAX/FAS
WP4969,RAS and bradykinin pathways in COVID 19,3,18,3/651,18/7052,1.661656267725468,1.8054275473630312,0.22789326688315067,0.8988443567690203,3,651,7052,0.16666666666666666,1.805427547363031,1.0910721940271726,0.8549379588807503,BDKRB2/SERPING1/VDR
WP4493,Cells and molecules involved in local acute inflammatory response,2,10,2/651,10/7052,0.9231423709585933,2.1665130568356377,0.2342387411347471,0.8988443567690203,2,651,7052,0.2,2.1665130568356377,1.1771546754285316,0.8549379588807503,ICAM1/IL6
WP4583,Biomarkers for urea cycle disorders,2,10,2/651,10/7052,0.9231423709585933,2.1665130568356377,0.2342387411347471,0.8988443567690203,2,651,7052,0.2,2.1665130568356377,1.1771546754285316,0.8549379588807503,GLS2/NAGS
WP5033,Genes associated with the development of rheumatoid arthritis,2,10,2/651,10/7052,0.9231423709585933,2.1665130568356377,0.2342387411347471,0.8988443567690203,2,651,7052,0.2,2.1665130568356377,1.1771546754285316,0.8549379588807503,CD40/PHF19
WP5485,Post COVID neuroinflammation,2,10,2/651,10/7052,0.9231423709585933,2.1665130568356377,0.2342387411347471,0.8988443567690203,2,651,7052,0.2,2.1665130568356377,1.1771546754285316,0.8549379588807503,HMGB1/IL6
WP4758,Nephrotic syndrome,5,36,5/651,36/7052,3.323312535450936,1.5045229561358593,0.23498464833863533,0.8988443567690203,5,651,7052,0.1388888888888889,1.5045229561358593,0.9677859880424433,0.8549379588807503,ANLN/GPC5/PLCE1/PODXL/SYNPO
WP4496,Signal transduction through IL1R,4,27,4/651,27/7052,2.492484401588202,1.6048244865449166,0.23499198869778307,0.8988443567690203,4,651,7052,0.14814814814814814,1.6048244865449166,1.0041070613243894,0.8549379588807503,IL1R1/IL6/MAP2K6/TGFB3
WP465,Tryptophan metabolism,4,27,4/651,27/7052,2.492484401588202,1.6048244865449166,0.23499198869778307,0.8988443567690203,4,651,7052,0.14814814814814814,1.6048244865449166,1.0041070613243894,0.8549379588807503,ALDH8A1/CYP1A1/HAAO/KYAT3
WP2884,NRF2 pathway,13,113,13/651,113/7052,10.431508791832105,1.246224324728464,0.2415737539894788,0.9178932212713075,13,651,7052,0.11504424778761062,1.246224324728464,0.8414216282099624,0.8730563318937616,CES2/EPHA2/GCLM/GPX3/GSTA2/SLC39A2/SLC5A12/SLC6A20/SLC7A11/SOD3/SQSTM1/SRXN1/TGFA
WP28,Selenium metabolism and selenoproteins,6,46,6/651,46/7052,4.24645490640953,1.4129432979362853,0.24770507269355213,0.9178932212713075,6,651,7052,0.13043478260869565,1.4129432979362853,0.8960375487300314,0.8730563318937616,DIO2/DIO3/GPX1/GPX3/PSTK/SELENOP
WP4685,Melanoma,8,65,8/651,65/7052,6.000425411230856,1.3332388042065462,0.24842242265981684,0.9178932212713075,8,651,7052,0.12307692307692308,1.3332388042065464,0.8607138910562319,0.8730563318937616,BAK1/BAX/CDKN1A/DDB2/ETS1/GADD45A/KIT/MDM2
