ID,NES,pval,padj,size,leadingEdge
GO:0045087,1.0106952344924525,0.44876325088339225,0.7641542257589832,210,PTX3;IRAK1;GBP1;TREM1;HMGB2;NQO1;COLEC12;NPY;UBE2L6;PARP1;POLR3H;TRIM28;TAC1;PRKDC;TRIM59;HMGB1;TLR3;PARP14;G3BP1;DHX9;MATR3;TRAF4;SFPQ;NONO;CSF1;RELA;B2M;XRCC5;KAT5;CORO1A;PCBP2;ADAR;SERPING1;PRKD1;DAB2IP;UNC93B1;XRCC6;PPP1R14B
GO:0035019,-1.0071999241950191,0.44863731656184486,0.7641542257589832,46,WNT7A;ZFP36L2;SOX4;LIG4;CDX2;YAP1;SALL4;NOG;TBX1;SOX9;RBPJ;GATA2;NODAL;CUL4A;SFRP1
GO:0002076,-1.0037041153937762,0.448559670781893,0.7641542257589832,14,PTHLH;SHH
GO:0071398,1.0034312482487076,0.4476744186046512,0.7641542257589832,14,HES1;SMARCD1;XRCC5;CPT1A
GO:0045954,-1.0030319201130744,0.44785276073619634,0.7641542257589832,13,RASGRP1;CADM1;KLRD1;PVR
GO:0016241,-1.0008574641282828,0.44798301486199577,0.7641542257589832,41,PRKAA2;SH3GLB1;ATP6V1E1;CAPN1;ATP6V1G1;ATP6V1C1;BECN1;NEDD4;EXOC1;ATP6V0A1;ATP6V1H;CDK5;ATP6V1D;ATP6V0E1;ATP6V1A;MAPK8;ATG14
GO:0002053,-0.9897832968269609,0.44715447154471544,0.7641542257589832,22,WNT2;PDGFA;SYNE1;ARHGAP5;STAT1;WNT5A;TBX1;SOX9
GO:0007498,1.0060134452479914,0.4502923976608187,0.7646857383699488,19,IKZF1;CTDNEP1;FOXC2;JAK2
GO:0030225,-0.9909081634629079,0.4495967741935484,0.7646857383699488,23,GATA3;MMP9;CEBPA;VEGFA;UCP2;CFLAR;BMP4
GO:0001937,-0.9777915358832098,0.45,0.7646857383699488,16,SPARC;CAV2;STAT1;XDH;ATP5F1A;THBS1;AIMP1;NF1
GO:0001764,1.0053766082310802,0.45149253731343286,0.766033692921531,79,DDIT4;SPOCK1;NTRK2;CTNNB1;FGFR1;TUBGCP2;TUBB2B;CXCR4;TUBA1A;TUBB2A;ABI2;NR4A2;CELSR1;ADGRL3;DCC;YWHAE;ROBO3
GO:0001654,1.0024753661798245,0.4522417153996101,0.7666147783527564,19,PAX6;HIPK2;SOX2;PBX3
GO:0035234,1.0136914238766181,0.45490981963927857,0.7672625861174113,11,KIT;PRKDC;CASP2;BAX
GO:0099560,1.0127590471472923,0.45691382765531063,0.7672625861174113,11,CDH6;NTNG1;GPC4
GO:0099509,-1.008297447642703,0.45546558704453444,0.7672625861174113,10,P2RX1;HTR1B;CALB1
GO:0008631,1.0038263909052259,0.46034816247582205,0.7672625861174113,12,CYP1B1;JAK2;GPX1;BCL2
GO:0006612,-1.0030600759652268,0.4574898785425101,0.7672625861174113,18,PIKFYVE;GOLGA7;VPS37A;PRKCI;RABGEF1;ARL6
GO:0048854,0.9980015867730172,0.4559386973180077,0.7672625861174113,16,FANCD2;CTNNA2;AKT3;FANCC;BBS4;BBS1;SHANK3
GO:0014009,-0.9979676221373608,0.4567901234567901,0.7672625861174113,14,RB1;PTK2B;SOX4
GO:0038066,-0.9978445274200608,0.45473251028806583,0.7672625861174113,17,MAP2K3;ATF2;KCNJ8;MAP3K5;BECN1;MAP3K20;MAPK14
GO:0061484,0.9974147427503817,0.4578544061302682,0.7672625861174113,16,GPRASP2;NLE1;BAP1;ADAR;UBAP2L;CCN3
GO:0001702,0.9970965788754936,0.4580896686159844,0.7672625861174113,13,CTNNB1;ZBTB17;LRP5
GO:0038084,0.9943361963492174,0.45904761904761904,0.7672625861174113,46,NTRK3;NRP2;NTRK2;KIT;TEK;FGFR1;EPHB2;FGFR2;RELA;EGFR;KDR;PGF
GO:0016925,0.9941097320585703,0.45904761904761904,0.7672625861174113,36,NSMCE1;TRIM28;HDAC7;RANGAP1;ZMIZ1;UBE2I;HDAC4;SUMO3;PIAS4;SUMO2
